,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
80, 01/05  09:00:00,33.150500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,188.501207221,188.501207221,,,221.6517072605,0.00042576232976542395,0.14956122129273428,0.038869034333106296,0.0,0.0,0.8504387787072657,0.8504387787072657,0.08230594774782989,0.028386239211798107,0
81, 01/05  10:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,158.36551807700002,158.36551807700002,,,207.90829500930002,0.00039936313216249017,0.23829148774503622,0.04143840349955553,0.0,0.0,0.7617085122549637,0.7617085122549637,0.1579439478512924,0.03890913639418833,0
82, 01/05  11:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,144.693361593,144.693361593,,,194.2361385253,0.00037310080705121114,0.2550646718393594,0.044355225988895026,0.0,0.0,0.7449353281606406,0.7449353281606406,0.1690615204467872,0.04164792540367717,0
83, 01/05  12:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,128.05299253299998,128.05299253299998,,,177.59576946529998,0.0003411369553547498,0.2789637223986917,0.04851122211660194,0.0,0.0,0.7210362776013083,0.7210362776013083,0.18490224741088843,0.04555025287120138,0
84, 01/05  13:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,117.757785473,117.757785473,,,167.30056240529998,0.00032136128388594637,0.29613036692774747,0.05149646657270932,0.0,0.0,0.7038696330722526,0.7038696330722526,0.1962806127647525,0.048353287590285635,0
85, 01/05  14:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,110.337935323,110.337935323,,,159.88071225529998,0.0003071087760870258,0.30987338143195986,0.053886348753205554,0.0,0.0,0.6901266185680401,0.6901266185680401,0.2053897336431927,0.05059729903556165,0
86, 01/05  15:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,107.43334851799999,107.43334851799999,,,156.97612545029997,0.0003015294658241488,0.3156070822246512,0.0548834276217864,0.0,0.0,0.6843929177753488,0.6843929177753488,0.20919013519158844,0.05153351941127644,0
87, 01/05  16:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,104.77543858799999,104.77543858799999,,,154.3182155203,0.00029642398778344296,0.32104296155357515,0.05582871594550468,0.0,0.0,0.6789570384464247,0.6789570384464247,0.2127931352373648,0.05242111037070573,0
88, 01/05  17:00:00,55.28527693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,110.598148525,110.598148525,,,165.8834254573,0.00031863915945011686,0.3332778834286308,0.05193639928612207,0.0,0.0,0.6667221165713691,0.6667221165713691,0.19795743193917092,0.048766368223342016,0
89, 01/05  18:00:00,61.02777693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,124.05034164,124.05034164,,,185.07811857229999,0.0003555095150218428,0.32974063818603033,0.04655000756415424,0.0,0.0,0.6702593618139697,0.6702593618139697,0.1774270084335876,0.04370874455825991,0
90, 01/05  19:00:00,49.1829877187,8.6153878195,0.0,0.0,21.8919046032,7.190695296,134.89674355,134.89674355,,,184.0797312687,0.0003535917508428853,0.26718306996498115,0.04680247933936939,0.0,0.0,0.7328169300350189,0.7328169300350189,0.1189262090525574,0.039062938903924135,0
