,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
50, 01/03  03:00:00,287.769924105,0.0,0.0,0.0,24.920363534099998,199.362908273,2.19010023675,0.0,2.19010023675,,289.96002434175,3.753219799597194e-05,0.9924468890436816,0.0,0.0,0.0,0.007553110956318325,0.0,0.08594413519819749,0.6875530815862697,0.007553110956318325
51, 01/03  04:00:00,329.618823045,1.9398027407700003,4.29976894792,0.0,24.920363534099998,199.362908273,9.08406038132,6.89399993732,2.190060444,,338.70288342632,4.384143542345835e-05,0.9731798551892278,0.005727151541040768,0.012694810579772798,0.0,0.026820144810772207,0.020354122372919486,0.07357588244305889,0.5886070595450615,0.006466022437852723
52, 01/03  05:00:00,331.741186083,1.55184219262,3.7683913639399997,0.0,24.920363534099998,199.362908273,8.52285114824,6.332484458480001,2.19036668976,,340.26403723124,4.404350994680494e-05,0.974952242330423,0.004560699994179472,0.011074903462040094,0.0,0.025047757669576922,0.018610501744492344,0.07323831145036455,0.5859064916035043,0.0064372559250845795
53, 01/03  06:00:00,388.550370644,1.9398027407700003,4.23546312374,0.0,49.840727068199996,199.362908273,13.444124195399999,9.07811744959,4.36600674577,,401.9944948394,5.203385193477744e-05,0.9665564469961933,0.004825446033893989,0.01053612220593245,0.0,0.03344355300380677,0.02258269097246414,0.12398360601458427,0.4959344240588346,0.010860862031243127
54, 01/03  07:00:00,715.331275388,28.716900177600003,206.40558376799999,0.0,49.840727068199996,199.362908273,1080.21038578,1075.84606358,4.36432219583,,1795.541661168,0.00023241350351642414,0.39839302582524144,0.0159934468793777,0.11495449436340738,0.0,0.6016069741747585,0.5991763303783004,0.027758045466780536,0.11103218186723353,0.0024306437941356415
55, 01/03  08:00:00,517.823124517,28.716900177600003,0.0,0.0,149.522181205,199.362908273,920.7230524189999,911.970435495,8.75261692386,,1438.546176936,0.00018620428820034557,0.3599628102449419,0.01996244586236706,0.0,0.0,0.6400371897550581,0.6339528408030888,0.10393978559900768,0.13858638079844518,0.006084348951871983
56, 01/03  09:00:00,1048.5314895,28.716900177600003,0.0,0.0,448.566543614,448.566543614,490.58369530699997,475.174598806,15.4090965001,,1539.1151848069999,0.0001992218616546231,0.681256022843724,0.018658057864071435,0.0,0.0,0.31874397715627606,0.3087323180854624,0.29144442731896564,0.29144442731896564,0.010011659070228881
57, 01/03  10:00:00,1153.00825678,28.716900177600003,70.4501186576,0.0,448.566543614,448.566543614,400.622391516,382.995187863,17.6272036537,,1553.630648296,0.000201100731857194,0.7421379451059382,0.01848373692234785,0.04534547431519113,0.0,0.25786205489406183,0.24651624134929606,0.28872148223001487,0.28872148223001487,0.01134581354521634
58, 01/03  11:00:00,1050.97544706,28.716900177600003,20.2413875735,0.0,448.566543614,448.566543614,345.99498072,328.358673763,17.6363069571,,1396.9704277800001,0.00018082275585740883,0.7523247637605049,0.02055655553370271,0.014489488947641262,0.0,0.24767523623949506,0.23505055456672208,0.3210995270149282,0.3210995270149282,0.012624681672844565
59, 01/03  12:00:00,1064.79381819,28.716900177600003,27.064595766300002,0.0,448.566543614,448.566543614,326.57790609299997,304.458530075,22.1193760186,,1391.3717242829998,0.0001800980640705076,0.765283496571492,0.020639272508141824,0.019451736221135944,0.0,0.2347165034285081,0.21881897178260773,0.32239159082031427,0.32239159082031427,0.015897531646331634
60, 01/03  13:00:00,1007.17669337,28.716900177600003,24.1572915992,0.0,448.566543614,398.725816546,361.43056252300005,334.771005995,26.659556528200003,,1368.607255893,0.00017715144914720523,0.7359136005112212,0.020982571920432035,0.017651003598864932,0.0,0.26408639948877877,0.24460706645645094,0.3277540300057197,0.29133691556080205,0.01947933303247392
61, 01/03  14:00:00,1044.742639,28.716900177600003,18.2123987099,0.0,448.566543614,448.566543614,307.775454199,283.374586024,24.400868174699998,,1352.518093199,0.00017506888055454677,0.7724426344116078,0.021232174506204404,0.01346554903884776,0.0,0.22755736558839224,0.20951629959622747,0.3316528968222838,0.3316528968222838,0.018041065991942943
62, 01/03  15:00:00,1048.32847665,28.716900177600003,20.4726326219,0.0,448.566543614,448.566543614,291.999476947,274.400370075,17.599106872300002,,1340.327953597,0.00017349099845104148,0.782143261159801,0.021425278865917313,0.015274345780044487,0.0,0.21785673884019902,0.20472629056090305,0.33466924450109,0.33466924450109,0.013130448279519783
63, 01/03  16:00:00,1041.46728311,28.716900177600003,17.6909397422,0.0,448.566543614,448.566543614,285.010466521,269.616519322,15.393947199100001,,1326.4777496309998,0.0001716982389190453,0.7851373936726159,0.02164898746744036,0.013336778356908946,0.0,0.2148626063273842,0.20325747597123436,0.3381636395625803,0.3381636395625803,0.011605130356225195
64, 01/03  17:00:00,1106.18573935,28.716900177600003,12.3588374131,0.0,448.566543614,448.566543614,302.910227254,283.028388407,19.8818388461,,1409.0959666039998,0.00018239227608690716,0.7850322231891483,0.020379662463167317,0.008770756361531209,0.0,0.21496777681085172,0.20085813536824912,0.31833640450697653,0.31833640450697653,0.014109641441963916
65, 01/03  18:00:00,1018.80351843,28.716900177600003,12.6418254439,0.0,348.88508947699995,398.725816546,337.761690601,326.795856102,10.9658344984,,1356.565209031,0.00017559273605174532,0.751016988824102,0.02116883138858662,0.009318995769418343,0.0,0.24898301117589808,0.24089948196108582,0.2571826898953202,0.29392307416671215,0.008083529214369974
66, 01/03  19:00:00,816.945753316,28.716900177600003,11.485794314300001,0.0,249.203635341,299.04436240900003,416.74730777400003,405.802527574,10.9447801999,,1233.6930610900001,0.00015968826164986498,0.6621953053656694,0.02327718383390101,0.009310090715880336,0.0,0.3378046946343306,0.32893313610393726,0.20199808461338192,0.2423977015358962,0.008871558530312232
67, 01/03  20:00:00,747.2412671210001,28.716900177600003,3.1474247300700005,0.0,249.203635341,299.04436240900003,452.440138241,445.88251432,6.557623921089999,,1199.681405362,0.0001552858196240994,0.6228664241866134,0.023937105342509472,0.002623550482655247,0.0,0.3771335758133866,0.3716674379773823,0.20772484613596523,0.2492698153629916,0.005466137836079286
68, 01/03  21:00:00,576.958408069,28.716900177600003,0.0,0.0,149.522181205,249.203635341,603.365326207,594.62066538,8.74466082689,,1180.3237342759999,0.00015278017787024038,0.488813696881984,0.02432968120836331,0.0,0.0,0.511186303118016,0.5037776061876237,0.12667895837637763,0.2111315972933979,0.0074086969302992935
69, 01/03  22:00:00,552.554329368,28.716900177600003,0.0,0.0,149.522181205,249.203635341,657.527565458,653.16158554,4.36597991885,,1210.081894826,0.00015663205081822357,0.45662556536923715,0.02373136917458736,0.0,0.0,0.5433744346307628,0.5397664309603768,0.12356368758537627,0.2059394793084095,0.0036080036710885526
