,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
5176,9950.18798246283,9892.970766551822,57.229240629330505,3572.9355399965425,2189.0203289895676,2949.3440657266265,0.0,0.0,57.229240629330505,57.229240629330505
5177,10159.804349485767,10103.130915636979,56.68571188672234,4258.490178664976,1996.3062058813484,2517.842927247306,0.0,0.0,56.68571188672234,56.68571188672234
5178,9651.113513250055,9586.107383325954,65.01779321344667,4007.455442618299,1982.404036778093,2420.5718191586075,0.0,0.0,65.01779321344667,65.01779321344667
5179,8745.230010288044,8725.352345522319,19.88823330249298,3695.714515263335,1181.57104734516,2011.1010716572207,0.0,0.0,19.88823330249298,19.88823330249298
5180,8618.269819783229,8572.16139950888,46.11883538079586,3647.4536574851545,1194.1801278693947,1990.3002131141313,0.0,0.0,46.11883538079586,46.11883538079586
5181,8193.12798214222,8162.050567414952,31.087316053386736,0.0,1116.4333630429267,4465.733452174395,0.0,0.0,31.087316053386736,31.087316053386736
5182,8089.957264800773,7968.325520200088,121.64152124586099,724.5242552936945,540.3530087114179,4322.82406969042,0.0,0.0,121.64152124586099,121.64152124586099
5183,4775.356771443765,4760.18498868989,15.177553732288697,937.3265561502024,283.15261448369193,2265.220915869041,0.0,0.0,15.177553732288697,15.177553732288697
5184,4871.6060755289545,4818.059943522943,53.55201930089816,115.2946060852857,372.98199590869376,2983.855967269568,0.0,0.0,53.55201930089816,53.55201930089816
5185,5080.883041612691,5057.664625229195,23.22455658783373,0.0,399.8213244614493,3198.5705956914085,0.0,0.0,23.22455658783373,23.22455658783373
5186,4510.674089783735,4495.959034756958,14.720506138400182,611.554587576332,287.80826551680383,2302.466124133726,0.0,0.0,14.720506138400182,14.720506138400182
5187,4510.891727503664,4442.593805785389,68.30337309291266,335.1803364224318,306.7278961989681,2453.823169591274,0.0,0.0,68.30337309291266,68.30337309291266
5188,5047.800893046871,5028.122716523323,19.68427674838638,0.0,715.4409031145432,2861.76361245987,0.0,0.0,19.68427674838638,19.68427674838638
5189,4823.609341943764,4786.0460077855005,37.56916344950261,2508.424274748862,294.47063874281685,1177.8825549718383,0.0,0.0,37.56916344950261,37.56916344950261
5190,4740.304401901848,4723.244550743889,17.0655797758794,2078.490019643769,722.7493672752224,1203.3400234993917,0.0,0.0,17.0655797758794,17.0655797758794
5191,7465.223256794837,7398.706721323486,66.52555713074356,2177.3709254006967,2017.343463659938,2396.3219294642267,0.0,0.0,66.52555713074356,66.52555713074356
5192,7885.123743921379,7833.30660594981,51.826667077163,2432.684080535062,2177.5143537223757,2432.6081320547983,0.0,0.0,51.826667077163,51.826667077163
5193,10211.674509728944,10117.910502348457,93.7763481030721,3248.2853568439,2859.5196078535655,3140.86135226183,0.0,0.0,93.7763481030721,93.7763481030721
