"","Date_Time","Apartment_Midrise","HealthCare","Home_Avg","Home_High","Hospital","Hotel_Large","Hotel_Small","Office_Large","Office_Medium","Office_Small","Restaurant_Fast","Restaurant_Full","Retail_Only","School_Primary","School_Secondary","StripMall","Supermarket","Warehouse","Data_Center","Temperature","Cooling_Degree_Hour"
"560","2016-01-24 08:00:00",0.000116011370201095,0.000173028620463324,0.000174226977248612,0.000161488267782871,0.000101960445088258,0.000138944500491229,0.000157456891549342,7.71125652085458e-05,0.000274563081505688,9.74402424078217e-05,0.000135566429521012,0.000134157761299776,8.54201670164504e-05,0.000139100251657149,0.000109273346324253,7.21816003791596e-05,8.56353052957246e-05,0.000142553995524375,0.00011384335154827,25.448,0
"561","2016-01-24 09:00:00",0.000109605274285992,0.00017339755765433,0.000166738728871868,0.000152451701828022,0.000105975177459964,0.000110622015568262,0.000143201310413775,0.000157912246057829,0.000301566432768414,0.00018292553446694,0.000106416373788583,0.000130856255618452,0.000125905654377791,0.00018820765892463,0.000136364989914589,0.000111699813111565,0.000123617448241142,0.000211478690645018,0.00011384335154827,23.108,0
"562","2016-01-24 10:00:00",9.76282309291637e-05,0.000177880588504239,0.00014588401691969,0.000131352870541535,0.000109956779796727,9.45321569887896e-05,0.000138320131314099,0.000152396166972712,0.000271360320077479,0.00018292553446694,0.000106471183375852,0.000107387612605745,0.000179165361797462,0.0001881682838992,0.000136354077373049,0.000166933196113845,0.000137958546785378,0.000257351272690553,0.00011384335154827,22.4139439670001,0
"563","2016-01-24 11:00:00",8.49812933983993e-05,0.000174745500813663,0.000140438978763352,0.000124449570828881,0.000111385687280307,7.00068777088176e-05,0.000112871579613441,0.000145054213344174,0.000255694180143785,0.00018292553446694,0.000132326286883793,0.000130878764659163,0.000178714722989857,0.000192666168208475,0.000138172319702526,0.000166933196113845,0.000132098029342493,0.000257351272690553,0.00011384335154827,20.372,0
"564","2016-01-24 12:00:00",8.5292423975504e-05,0.000173029697937667,0.000131649084602217,0.000118260719923667,0.000112211794519949,6.78315447674811e-05,0.000112780002388439,0.000145044688766549,0.000248426584394282,0.00018292553446694,0.000138310886066154,0.000133288643613593,0.000178464258689594,0.000193509256513471,0.000138477848401031,0.000166933196113845,0.000150479770571398,0.000257351272690553,0.00011384335154827,20.066,0
"565","2016-01-24 13:00:00",8.36902657338018e-05,0.000162688518728477,0.000123943440405244,0.000112646943876537,0.000108463715222339,6.73696688202086e-05,0.000111341551423323,0.00013753781528338,0.000251471247995056,0.00017462770590915,0.00013346093298462,0.00013102896287778,0.000177703999746178,0.00019262967725645,0.0001381515695885,0.000166933196113845,0.000138527808311353,0.000232477262449875,0.00011384335154827,19.922,0
"566","2016-01-24 14:00:00",8.22920416016721e-05,0.000168003843704174,0.00011839926529884,0.000108274709108388,0.000112190063260561,6.37187276172269e-05,0.000110498065501509,0.000144913047865655,0.000236409372966169,0.00018292553446694,0.000132431000658555,0.000107450573193909,0.000177220769878452,0.000188116678518673,0.000136321120261389,0.000166933196113845,0.00013652677080741,0.000257351272690553,0.00011384335154827,22.2382178618,0
"567","2016-01-24 15:00:00",8.13299518800582e-05,0.00016635139167275,0.000114480095649478,0.000104703258782218,0.000113668251950453,6.35437655060459e-05,0.000108784302095252,0.000144708611308558,0.000228249449735047,0.00018292553446694,0.00010657253050782,0.000107447342817699,0.000177610941574656,0.000188102814048464,0.000136309275696738,0.000166933196113845,0.000134252384670217,0.000257351272690553,0.00011384335154827,23.792,0
"568","2016-01-24 16:00:00",8.66301374973905e-05,0.000165391682536095,0.000120208529739472,0.000110405547786253,0.000115967145166543,6.34803012889395e-05,0.000106852827911372,0.00014461188461971,0.00022658576073081,0.00018292553446694,0.00010650160239884,0.000107406646423847,0.000177983783774686,0.000185809932252069,0.000133902982151818,0.000166933196113845,0.000132249215773842,0.000257351272690553,0.00011384335154827,25.0953119456,0
"569","2016-01-24 17:00:00",0.000120978473746969,0.000167476393020439,0.0001442840260303,0.000133206324711141,0.000117698176905648,7.63315012598168e-05,0.000115245473445256,0.000153213951858973,0.000233845628496879,0.000188716356542912,0.000109357677266073,0.000134023562551498,0.0001825406004248,0.000187345371242543,0.000133294077639777,0.000173382934690337,0.000134289071805032,0.000263048608292711,0.00011384335154827,28.958,0
"570","2016-01-24 18:00:00",0.000162696392480497,0.000176468562009826,0.000193084292660646,0.000177894276925473,0.000119141914885635,0.000100863899731143,0.000138408825552756,0.000142708136439582,0.000246115462760618,0.000151287838463464,0.000145072375696476,0.000143992952268556,0.000203904160840283,0.000146542394156174,0.000113506455350538,0.000205631627572125,0.000140348880853279,0.000128172062890943,0.00011384335154827,31.1,0
"571","2016-01-24 19:00:00",0.00017057833096761,0.000108161828042102,0.000227045084858111,0.000210510423887877,9.01774698715668e-05,0.000130449930981247,0.000145790827655705,0.000112851573140741,0.000211638989069777,0.000126394352790244,0.000145080836775546,0.000144025634193245,0.000165292012412026,0.000146551678641906,0.000113510192411232,0.000165720895006145,0.000139973921414916,7.39354835247204e-05,0.00011384335154827,31.8670398014,0
"572","2016-01-24 20:00:00",0.000166479328858453,0.000108834667601407,0.000221745998087243,0.000210703561162068,8.93387086474909e-05,0.000133554847757556,0.000146991931717456,0.000109193300207067,0.000211009539205865,0.000126394352790244,0.000145090250050251,0.00012051809800592,0.000165432130454531,0.00014655825001861,0.000113502001157246,0.000165720895006145,0.000126497606474864,7.86187172758742e-05,0.00011384335154827,34.25,0
"573","2016-01-24 21:00:00",0.000164672381464899,8.91187236857702e-05,0.000204440339757824,0.000194130072412205,7.60537008557547e-05,0.000146726158843347,0.000157003486596015,8.68032176125276e-05,0.000204370408467892,0.000118096524232453,0.000119195547067565,0.000120487294158673,0.000150118756252199,0.000146558140637635,0.000113499890639505,0.000150398244569846,0.000111885770259146,7.47628761822224e-05,0.00011384335154827,34.0782824372,0
"574","2016-01-24 22:00:00",0.000142070492282519,7.62303569589926e-05,0.000185675299717996,0.000175768280844437,7.20225124770918e-05,0.00014298254168877,0.000146643911020332,8.31428862355218e-05,0.000205833471737762,0.000118096524232453,0.000119021093242486,0.000120360689143282,6.33096160850053e-05,6.24972801913198e-05,4.35789832426598e-05,7.5400951073797e-05,7.88511915660249e-05,7.91328267651768e-05,0.00011384335154827,33.53,0
"575","2016-01-24 23:00:00",0.000113807929024812,6.25321123560299e-05,0.00015230611098315,0.00014478168236116,6.53377786840572e-05,0.000109190417923885,0.000112419279920197,5.2354201141232e-05,5.49273814919695e-05,7.62340752477975e-05,0.000119019402871211,0.000120337142721929,3.84554444261044e-05,6.25543233595729e-05,4.48215990686091e-05,5.09026707336187e-05,4.72333907123047e-05,7.51182931485132e-05,0.00011384335154827,32.0130614858001,0
"576","2016-01-25 00:00:00",9.00311303960637e-05,7.27215312498014e-05,0.000118959566041173,0.000114250302036632,6.49324647240283e-05,7.29103004560439e-05,8.60585506830339e-05,4.71253158809628e-05,5.13896529872515e-05,7.20851609689024e-05,0.000125228288440852,0.00012286917724113,3.84554444261044e-05,6.48169712587103e-05,6.08729074946866e-05,5.09026707336187e-05,6.85063460823892e-05,7.95812587198314e-05,0.00011384335154827,29.1200000000001,0
"577","2016-01-25 01:00:00",7.5142126565674e-05,6.35155764981047e-05,8.46914379254208e-05,8.19770920345675e-05,6.36302120781354e-05,5.22717774772646e-05,8.02436667514117e-05,4.76158542948439e-05,5.77540146776595e-05,7.20851609689024e-05,7.0996314250314e-05,7.03342566313882e-05,3.84554444261044e-05,6.90774053848039e-05,5.61346581352554e-05,5.09026707336187e-05,5.48074832870872e-05,7.54482110576491e-05,0.00011384335154827,28.8969619118,0
"578","2016-01-25 02:00:00",7.28786111720904e-05,7.42384224740173e-05,7.04409321580351e-05,6.83965457735278e-05,6.40017263914148e-05,4.70864668225779e-05,7.91497877649139e-05,4.75487967781122e-05,6.10464411711357e-05,7.20851609689024e-05,4.90272042086931e-05,4.58735043285845e-05,3.85141341748304e-05,6.75865686327998e-05,6.1521204713073e-05,5.09026707336187e-05,5.34409544593205e-05,7.97228892975116e-05,0.00011384335154827,28.166,0
"579","2016-01-25 03:00:00",7.18541237309464e-05,6.4645610357785e-05,6.55134718911382e-05,6.35601407619299e-05,6.40600057440519e-05,4.27041120524178e-05,7.75943633968879e-05,4.6823377076394e-05,6.46073656474179e-05,7.20851609689024e-05,4.9149492018425e-05,4.59400506875687e-05,3.87211957253928e-05,6.87145303350787e-05,5.73945472432659e-05,5.09026707336187e-05,5.5434213218697e-05,7.56633271683778e-05,0.00011384335154827,28.0611805082,0
"580","2016-01-25 04:00:00",7.15190801290103e-05,7.58807439067808e-05,6.52640334668532e-05,6.36511856792278e-05,6.36545146390399e-05,4.19909853855099e-05,7.91793635425031e-05,6.67675505588441e-05,6.38506805342753e-05,7.98637873228739e-05,4.9220193044073e-05,4.5980946929084e-05,3.88138729238933e-05,6.80051252634706e-05,6.25127225809172e-05,5.10226459960777e-05,5.35719388803389e-05,8.04088468096723e-05,0.00011384335154827,27.68,0
"581","2016-01-25 05:00:00",8.02125053695815e-05,8.77893213799439e-05,6.87432853443424e-05,6.61901212843909e-05,7.28567617172493e-05,4.50836637609488e-05,8.27628768438476e-05,7.44393901077e-05,6.75037923266894e-05,8.84821358467824e-05,5.00007076439943e-05,4.64544333995095e-05,3.91355939819941e-05,7.08568089769633e-05,5.88133746265004e-05,5.10249594405371e-05,5.94928073980546e-05,7.63382999670782e-05,0.00011384335154827,25.4747715260001,0
"582","2016-01-25 06:00:00",9.88061925850748e-05,0.000120804716178627,8.91115667378344e-05,8.25027427034473e-05,7.56707976507162e-05,5.96920653242187e-05,9.50763464791227e-05,8.91913141117031e-05,6.95979691612038e-05,9.1108187980045e-05,7.07497231255516e-05,7.06976285449915e-05,3.92534128682779e-05,7.03760383539261e-05,6.36164261704773e-05,5.10406872836692e-05,5.92844695316728e-05,8.08762393410333e-05,0.00011384335154827,26.6,0
"583","2016-01-25 07:00:00",0.000120562828341156,0.000149316957014635,0.000136211434848635,0.000122918211053282,9.70899677492112e-05,0.000110717767976094,0.000136041737396068,0.000105097164553662,0.000300164758699456,0.000109798695674663,0.000145655603436701,0.000120718021305283,8.16464375133146e-05,7.44881743070219e-05,5.98144569797955e-05,7.99320129207695e-05,8.10915510967453e-05,9.25432043753911e-05,0.00011384335154827,23.63,0
"584","2016-01-25 08:00:00",0.000113787819221083,0.00015565112453732,0.000170449485380866,0.000156272758145251,0.000107683934779484,0.000141250816673064,0.000151849604011306,7.67383148574368e-05,0.000238993294025652,9.74402424078217e-05,0.00013559969885101,0.000134180514711091,8.41521049678508e-05,0.000138870405935173,0.000109136437313984,7.21816003791596e-05,8.03509382978924e-05,0.000142553995524375,0.00011384335154827,20.7849638858,0
"585","2016-01-25 09:00:00",0.00010674260143436,0.000158444224019743,0.000162539102936613,0.000146923649762763,0.000111398412951872,0.000115118826952856,0.000135463137036464,0.000157521791186806,0.000256400521207643,0.00018292553446694,0.000106453260503455,0.000130879774981511,0.00012543164433669,0.000188117144643104,0.000136312887432174,0.000111699813111565,0.000123644122926808,0.000211478690645018,0.00011384335154827,20.75,0
"586","2016-01-25 10:00:00",9.4664329511529e-05,0.000164590547446382,0.000141209102316032,0.000125372925080758,0.00011547034608807,0.000100947316509792,0.000129960421050588,0.00015195983529994,0.00022650047560081,0.00018292553446694,0.000106508490852639,0.000107417106939163,0.000179005569469145,0.000188101407535733,0.000136308523460215,0.000166933196113845,0.000137986632513821,0.000257351272690553,0.00011384335154827,19.2939676700001,0
"587","2016-01-25 11:00:00",8.17476246865481e-05,0.000161285458452982,0.000134864304998944,0.000117565533340457,0.000118469576212587,7.75760556086403e-05,0.000102419966153183,0.00014454494278347,0.00021360564424357,0.00018292553446694,0.000132361757239655,0.000130900970941806,0.000178602380845528,0.000192601387524703,0.000138130006314177,0.000166933196113845,0.000132193473893733,0.000257117311030044,0.00011384335154827,16.393183835,0
"588","2016-01-25 12:00:00",8.17566523085743e-05,0.000157288808177887,0.000125913957204742,0.000110761788360666,0.000122655122296453,7.86808585502913e-05,0.000100611264647348,0.000144440423990198,0.000210932553645058,0.00018292553446694,0.000138342059543045,0.000133313188332325,0.000178182296349471,0.000193450735863576,0.000138436704406499,0.000166933196113845,0.000150523683982846,0.000256649387709027,0.00011384335154827,18.7520000000001,0
"589","2016-01-25 13:00:00",7.91649891749444e-05,0.000151924229221562,0.000116725120403471,0.00010290406210443,0.000124563470539043,0.000101383990442595,9.58400249528836e-05,0.000136902619066276,0.000209235052677935,0.00017462770590915,0.000133523473550286,0.000131071683963099,0.000177513879553394,0.00019257664162552,0.000138110994082076,0.000166933196113845,0.000138517927074526,0.000231917902337062,0.00011384335154827,19.5260000000001,0
"590","2016-01-25 14:00:00",7.7368613252421e-05,0.000163582587303811,0.000110678497901075,9.85411345087347e-05,0.000133194922983267,9.4180477843123e-05,9.37514803339777e-05,0.000144341398010074,0.000195798523298255,0.00018292553446694,0.000132505452795856,0.000107496519185354,0.00017667969785295,0.000188072999589364,0.000136284313220736,0.000166933196113845,0.000136671777947722,0.000256934437446454,0.00011384335154827,21.9983430776,0
"591","2016-01-25 15:00:00",7.69127283925263e-05,0.000163216574124155,0.000107934831570408,9.65984334616766e-05,0.000133345765736105,8.19916088071998e-05,9.38369588901396e-05,0.00014434144970656,0.000188080235560985,0.00018292553446694,0.000106617049177313,0.000107485627597899,0.000176426472629792,0.000188072486028031,0.000136279128317236,0.000166933196113845,0.000134407974146175,0.000256934437446454,0.00011384335154827,30.38,0
"592","2016-01-25 16:00:00",8.27007279086514e-05,0.000162648849994928,0.000114245524976094,0.000102804430728802,0.000132176634515431,7.61996783675599e-05,9.29124388203243e-05,0.000144345871570987,0.00019062289345316,0.00018292553446694,0.000106551140739885,0.000107449666701587,0.000176689932052958,0.000185785877212409,0.000133876631719517,0.000166933196113845,0.000132404839094194,0.000256934437446454,0.00011384335154827,30.524,0
"593","2016-01-25 17:00:00",0.000117315141458435,0.000163642596167495,0.000138723490608726,0.000125725339985571,0.000133175935575225,8.61553745743957e-05,0.000101839048097552,0.000152956627130898,0.000203846032591233,0.000188716356542912,0.00010940712912606,0.000134055591268899,0.00018110250306776,0.000187284967078782,0.000133255774827686,0.000173382934690337,0.000134452348833995,0.000262631773048611,0.00011384335154827,34.592,0
"594","2016-01-25 18:00:00",0.000159304214142061,0.000170985004049953,0.000187887121663443,0.000171682339913339,0.000134224501734781,0.000102925107926368,0.000126247075109533,0.000142452869331215,0.00021735436849654,0.000151287838463464,0.000145122381872793,0.000144032075305458,0.000202423706329431,0.000146475154640814,0.000113464159972308,0.000205631627572125,0.000140516091785224,0.000124232821990432,0.00011384335154827,35.0668500782,0
"595","2016-01-25 19:00:00",0.000167395003208907,0.000102123819300071,0.000221998437216903,0.000204549899712931,0.000102271520728776,0.00013145730212476,0.000135448524901759,0.00011258034813851,0.000183450053424377,0.000126394352790244,0.000145149411385385,0.000144066449751034,0.000163838113790628,0.000146489518715804,0.000113470786965702,0.000165720895006145,0.000140104936327005,7.02675795198557e-05,0.00011384335154827,36.464,0
"596","2016-01-25 20:00:00",0.000163399648394065,0.000103540432161037,0.000217656920112123,0.000205492874023196,9.97196858699309e-05,0.000137663767512899,0.000138889981562908,0.000108915216131546,0.000183391539034375,0.000126394352790244,0.000145900853486189,0.000121005255638963,0.000163970737978933,0.000146742768220652,0.000113595695988562,0.000165720895006145,0.000130781201613613,7.45649104186842e-05,0.00011384335154827,34.3966902674,0
"597","2016-01-25 21:00:00",0.00016162124510386,8.59041808233248e-05,0.000200785813991137,0.000189202713316551,8.63375328731574e-05,0.000152283395880047,0.000152961725971527,8.65149601682528e-05,0.000176792503439546,0.000118096524232453,0.000119955995241722,0.000120949283519865,0.000148668996144985,0.000146729480762985,0.000113586443833359,0.000150398244569846,0.000115932428931459,7.14754649607272e-05,0.00011384335154827,36.14,0
"598","2016-01-25 22:00:00",0.000138966037781556,6.28966022601288e-05,0.000182026454950224,0.000170869004567662,8.29504929332604e-05,0.000147503082020396,0.000143977869229723,8.28504247453647e-05,0.000179073841642257,0.000118096524232453,0.000119621537182447,0.000120729794780029,6.33096160850053e-05,6.27075322524044e-05,4.40820256811824e-05,7.5400951073797e-05,8.23097243800086e-05,7.55780338437633e-05,0.00011384335154827,35.1375298916001,0
"599","2016-01-25 23:00:00",0.000110585264942518,5.55122479945624e-05,0.00014850723595432,0.000139522411488636,7.60771474910178e-05,0.000117179593681734,0.000103354268029499,5.23542012423867e-05,5.49273814919695e-05,7.62340752477975e-05,0.000119087338405771,0.000120384286198635,3.84554444261044e-05,6.25868074587611e-05,4.55695525351134e-05,5.09026707336187e-05,4.89085371744338e-05,7.17690663315951e-05,0.00011384335154827,31.73,0
"600","2016-01-26 00:00:00",8.6574833910333e-05,5.39972596823011e-05,0.000114711620897288,0.000108163481381506,7.64924780971073e-05,8.52864767029862e-05,7.33867267120288e-05,4.4956458418972e-05,5.13896529872515e-05,7.20851609689024e-05,0.000125313935851333,0.000122927162191907,3.84554444261044e-05,6.34895334357809e-05,4.33160529135782e-05,5.09026707336187e-05,7.02545829479396e-05,7.56742885951043e-05,0.00011384335154827,30.9903696446,0
"601","2016-01-26 01:00:00",7.16569895241914e-05,5.54091938328239e-05,8.0822106424652e-05,7.68631557278712e-05,7.59762439423367e-05,5.00172913402873e-05,6.72315127702435e-05,4.31248548128764e-05,5.13896529872515e-05,7.20851609689024e-05,7.11069049781574e-05,7.04094880202017e-05,3.84554444261044e-05,6.26283426729161e-05,4.41981104340133e-05,5.09026707336187e-05,5.20961486702553e-05,7.17230749715791e-05,0.00011384335154827,28.5440000000001,0
"602","2016-01-26 02:00:00",6.95609014295135e-05,5.48888532210296e-05,6.68180080531711e-05,6.37792443279108e-05,7.51535284309761e-05,4.69588116210339e-05,6.62521519097298e-05,4.31248548512402e-05,5.13896529872515e-05,7.20851609689024e-05,4.91471149740163e-05,4.59536712252748e-05,3.84554444261044e-05,6.26225492919283e-05,4.22051545544921e-05,5.09026707336187e-05,4.78033932443428e-05,7.57420902235264e-05,0.00011384335154827,28.1825457512,0
"603","2016-01-26 03:00:00",6.84619236364418e-05,5.79953911086367e-05,6.17162721984787e-05,5.85775034769281e-05,7.50990544056871e-05,4.3862258013705e-05,6.40102514443882e-05,4.70935739336195e-05,5.13896529872515e-05,7.20851609689024e-05,4.9286570742272e-05,4.60321374558188e-05,3.84554444261044e-05,6.26187000212764e-05,5.21820423490285e-05,5.09026707336187e-05,4.75426895194996e-05,7.18936777378256e-05,0.00011384335154827,26.7440000000001,0
"604","2016-01-26 04:00:00",6.78933987629466e-05,5.05864691509611e-05,6.12204507982064e-05,5.81928840271736e-05,7.58995547645554e-05,4.3990399722458e-05,6.44675828687744e-05,4.78445558038268e-05,5.13896529872515e-05,7.20851609689024e-05,4.93713189683297e-05,4.60817809275752e-05,3.84554444261044e-05,6.26174919423654e-05,5.60293678574271e-05,5.09026707336187e-05,5.21755274700775e-05,7.57974924478531e-05,0.00011384335154827,26.8325365856001,0
"605","2016-01-26 05:00:00",7.65462194354643e-05,8.13842581552612e-05,6.48405663040671e-05,6.1270839792941e-05,8.46729627367377e-05,4.8385643835706e-05,6.76189799468516e-05,5.08811281359726e-05,5.13896529872515e-05,7.20851609689024e-05,5.01561975970515e-05,4.65575019429439e-05,3.84554444261044e-05,6.28560037679548e-05,6.44880801303248e-05,5.09026707336187e-05,5.6276903317767e-05,7.18726460064027e-05,0.00011384335154827,27.0860000000001,0
"606","2016-01-26 06:00:00",9.5196902061243e-05,9.90137602651624e-05,8.50193492025615e-05,7.73050522910303e-05,8.98166134942912e-05,6.8394785899509e-05,7.98864779451531e-05,5.69701056138949e-05,5.68864675416769e-05,7.62340752477975e-05,7.08826226689815e-05,7.07740327989896e-05,3.84554444261044e-05,6.28369720287997e-05,6.13171458051307e-05,5.09026707336187e-05,5.88285010181558e-05,7.58533886482245e-05,0.00011384335154827,26.69,0
"607","2016-01-26 07:00:00",0.000116809117689391,0.000137969229480698,0.000132255718460559,0.000118239686968619,0.000114637534040956,0.000119930647425838,0.000122867885698126,0.000106966843061264,0.00025129978324177,0.000109798695674663,0.000145781358314182,0.000120816250892885,7.93771586987604e-05,7.39070473635352e-05,5.95355098500153e-05,7.99320129207695e-05,8.21445867690944e-05,9.25432043753911e-05,0.00011384335154827,26.69,0
"608","2016-01-26 08:00:00",0.000110111207216879,0.000148128679016218,0.000165576310133683,0.000150179326824828,0.000128955300096833,0.000159261565551947,0.000144245021652721,7.6332712120192e-05,0.000205160650053978,9.74402424078217e-05,0.000135757204353092,0.000134302659448533,8.23846223023376e-05,0.000138641534631334,0.000109024664594697,7.21816003791596e-05,8.21091338956381e-05,0.000141852110542848,0.00011384335154827,26.69,0
"609","2016-01-26 09:00:00",0.000103761073583324,0.000154740657098409,0.000158664388676103,0.000142171329710037,0.000136627109151625,0.00012283764528362,0.000123058842219185,0.000157152338323116,0.000244391679895655,0.00018292553446694,0.000106636316658202,0.000131006166022997,0.000123800366523174,0.000188092667573759,0.000136289674978319,0.000111699813111565,0.000125562873876091,0.000210919330532205,0.00011384335154827,26.564,0
"610","2016-01-26 10:00:00",9.19855945161487e-05,0.000163911774232132,0.000137986947579256,0.000120979072983353,0.000142472061868459,0.000106726522960694,0.000119204824839489,0.000151642741304801,0.000220526075837315,0.00018292553446694,0.000106697486029304,0.000107540919489655,0.000177432699030271,0.000188110822969294,0.000136303518629496,0.000166933196113845,0.000140897862236779,0.000256934437446454,0.00011384335154827,25.988,0
"611","2016-01-26 11:00:00",7.9366251311812e-05,0.000163131340956023,0.000131427728076395,0.000113430923795915,0.000144588565290434,8.04655230609742e-05,9.23363042854391e-05,0.000144302791151542,0.000206378316250249,0.00018292553446694,0.000132573110060488,0.000131045269008464,0.000177213061103386,0.000192636567287794,0.000138136955865697,0.000166933196113845,0.000135442241646942,0.000256934437446454,0.00011384335154827,28.5422167436001,0
"612","2016-01-26 12:00:00",7.94314176998635e-05,0.00016261771126219,0.000122796800697018,0.000106450418989582,0.000144539782558041,7.97267325406928e-05,9.15632274956786e-05,0.000156736808642655,0.000200321086065572,0.00018292553446694,0.00013856373219371,0.000133444363785217,0.000177031625077342,0.000193243320779427,0.000138308937409776,0.000166933196113845,0.000154349687533916,0.000256934437446454,0.00011384335154827,26.6360000000001,0
"613","2016-01-26 13:00:00",7.67719656733119e-05,0.00015345225186436,0.000113772660813751,9.7873544595039e-05,0.000140761764300542,8.39014925358536e-05,8.84014944780331e-05,0.000161052788296674,0.000201951074551833,0.00017462770590915,0.000134106511992176,0.000131411839677297,0.000176974675867057,0.000191750591956689,0.00013762370406249,0.000166933196113845,0.000145457049407317,0.000232060427205393,0.00011384335154827,27.9410509634001,0
"614","2016-01-26 14:00:00",7.43693500095032e-05,0.000161645880012265,0.000106866848157305,9.21474837691322e-05,0.000147590814097283,7.91776479833133e-05,8.69569359876208e-05,0.000194403984272562,0.000191028461232411,0.000182947592725584,0.000133366371066408,0.000107980408292965,0.000176929400105905,0.000187151810095613,0.000135743404082254,0.000166933196113845,0.000148491473136998,0.000256934437446454,0.00011384335154827,31.874,0
"615","2016-01-26 15:00:00",7.33145066087762e-05,0.000157832757211408,0.000102823339636007,8.87901198315892e-05,0.000149098215037363,8.00316758419776e-05,8.6533434676823e-05,0.000202580873331614,0.000182286394687936,0.00018292553446694,0.000107561283612064,0.000108010949964256,0.000177152302849105,0.000187156428157599,0.000135739955472403,0.000166933196113845,0.000148768468550973,0.000256934437446454,0.00011384335154827,34.1311804916001,0
"616","2016-01-26 16:00:00",7.89643262890642e-05,0.000154541811701467,0.000108842982126424,9.48499119198428e-05,0.000149564784457027,7.84835585103689e-05,8.58631741771614e-05,0.00020424702501261,0.000184114611450579,0.00018292553446694,0.000107461498434302,0.000107961931741932,0.00017736076102734,0.000184883324295284,0.000133338228050769,0.000166933196113845,0.000147247000778012,0.000256934437446454,0.00011384335154827,40.442,0
"617","2016-01-26 17:00:00",0.00011340570215257,0.000154373905168918,0.000133181919804119,0.000118296479062441,0.000150587895809516,9.05391596546153e-05,9.51633509527068e-05,0.000211041499564694,0.00019165357422529,0.000188716356542912,0.000110281513786678,0.000134577517589373,0.000177457838979102,0.000186351462205088,0.000132707576515684,0.000166933196113845,0.000149191868797332,0.000262631773048611,0.00011384335154827,40.0230389534001,0
"618","2016-01-26 18:00:00",0.000155679360366415,0.000164375539705667,0.00018040806188821,0.000162795684575418,0.000151439609766109,0.000112729234922314,0.000123026250101514,0.000196919972954385,0.000202548205782704,0.000151287838463464,0.000145940602858294,0.000144488147208015,0.000202892360777902,0.000145503934652229,0.00011290261166995,0.000205631627572125,0.000154008395372922,0.000116607907638678,0.00011384335154827,42.44,0
"619","2016-01-26 19:00:00",0.000164078040288126,9.8020983315815e-05,0.000212700552674872,0.000196427618761042,0.00012386571137345,0.00014175688093354,0.000135360981601454,0.00016232511441093,0.00016381316346482,0.000126394352790244,0.000145913037867512,0.000144501640689155,0.000164310554612474,0.000145506624237276,0.000112905963853201,0.000165720895006145,0.000151403769302241,6.47007721575736e-05,0.00011384335154827,45.3200000000001,0
"620","2016-01-26 20:00:00",0.000160020771282899,9.91978476936947e-05,0.000210569970226593,0.000196872015026911,0.000123146584512359,0.000146633714743201,0.000140584661051982,0.000158075889529375,0.000162422273925997,0.000126394352790244,0.000146666304595165,0.00012143669841513,0.000164518192530121,0.000145752792266089,0.000113029404191119,0.000165720895006145,0.000143433688940042,6.48900262537727e-05,0.00011384335154827,43.3265070794001,0
"621","2016-01-26 21:00:00",0.000158203345292739,8.10946234817198e-05,0.000194142504875158,0.000180701226131006,0.000109719001067119,0.000158929731614307,0.000156447834014935,0.000135314611886795,0.000153253345944416,0.000118096524232453,0.000120715636860976,0.000121383327922357,0.000149304003450474,0.000145738920853784,0.000113020808174185,0.000150398244569846,0.000127715444322263,6.56090520452153e-05,0.00011384335154827,45.8960000000001,0
"622","2016-01-26 22:00:00",0.000135474777061339,6.96473360393187e-05,0.000175475544673638,0.000162331529431183,0.000105838716138074,0.000154631809649741,0.000147506106392729,0.000131170881814989,0.000155866573334018,0.000118096524232453,0.000120351726500492,0.000121152796706715,6.33096160850053e-05,6.28948396894354e-05,3.60257092116769e-05,7.5400951073797e-05,9.27514601492656e-05,6.53150032204352e-05,0.00011384335154827,45.4784692118,0
"623","2016-01-26 23:00:00",0.00010665801357038,4.77595231629928e-05,0.000141756891668936,0.000130518770391701,9.94179579244721e-05,0.000124210049521251,0.000104500125721965,5.23542013084744e-05,5.49273814919695e-05,7.62340752477975e-05,0.000119873774199812,0.000120841421577252,3.84554444261044e-05,6.27694938765186e-05,3.59582051482939e-05,5.09026707336187e-05,6.10220730355282e-05,6.57169957271311e-05,0.00011384335154827,44.132,0
"624","2016-01-27 00:00:00",8.23063617572029e-05,5.94786147224421e-05,0.000108061582296411,9.94720495394614e-05,9.98106909686632e-05,8.79854201339152e-05,6.88363163334285e-05,4.49564584971982e-05,5.13896529872515e-05,7.20851609689024e-05,0.000125809968196744,0.000123222659946221,3.84554444261044e-05,6.35982892161997e-05,3.62520759392451e-05,5.09026707336187e-05,8.09819055715161e-05,6.51672777744919e-05,0.00011384335154827,43.8796246892001,0
"625","2016-01-27 01:00:00",6.72371392690183e-05,5.1687200543357e-05,7.43170250615573e-05,6.8605341139161e-05,9.84740732783577e-05,5.01195283051053e-05,5.9612183138609e-05,4.31248548975466e-05,5.13896529872515e-05,7.20851609689024e-05,7.179004381802e-05,7.08348082130644e-05,3.66247387669323e-05,6.27953471352022e-05,3.59708066131915e-05,4.93883660478892e-05,6.41358570345621e-05,6.57454455454295e-05,0.00011384335154827,43.0700000000001,0
