,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
8578,6999.704101027485,5330.6482276258885,1665.7329925515883,169.61435401387655,1584.6573156773104,1716.9240891819172,1606.3144661128836,1282.5540936572863,57.75285647023575,2946.6214162404053
8579,6898.194538808967,5486.040321836345,1409.2982304482307,112.28985319745772,1713.557475666144,1912.2396734602844,1318.166912416195,1146.361684353845,89.69915656549097,2554.227753335531
8580,6850.794623618341,5736.146227851204,1111.9911600243113,275.47866971089906,1761.407084833709,1945.3493033151433,1036.6086949357548,1095.4661744108041,74.04970765625652,2206.1245770028154
8581,6675.811321126716,5703.856771381332,969.1532303973419,448.3558023334963,1710.6083431934371,1826.6167820867374,904.526270963168,1021.3639927491773,63.22226593006808,1989.1125296424134
8582,6689.279831177775,5229.7211771549155,1455.1900472511838,676.0646820017852,617.5253209218172,1531.0300073947362,1387.3179674690696,1564.7001634606263,65.68373442596582,3017.7018653556615
8583,6756.4040752925675,5142.645059696084,1608.1730558480144,718.0697032231476,577.0541934995347,1391.868967515207,1544.4216743163593,1676.1429143167488,60.954319127149965,3281.518907760258
8584,5904.376006026946,4411.946864679641,1486.9135460428324,476.21066078824714,422.1661998091058,1026.4709442818985,1440.2973277897029,1416.591707196715,43.85485290445786,2900.7438878908756
8585,6026.291669434016,4262.765562087416,1757.502703587688,338.0253326358776,134.9588139523556,869.4192709468018,1750.3608771660104,1602.560072958075,4.126483182519529,3357.047433306605
8586,6495.42171842827,6358.165142654302,130.44279445867664,3.4108154888497393,474.08139283735903,2861.5424344742423,-3.4108154888497393,-3.4108154888497393,130.44279445867664,123.62116348097716
8587,6445.0744114578,6414.888021944139,23.094405645724052,3.5498863430241996,498.5290650654233,3008.9238221138507,-3.5498863430241996,-3.5498863430241996,23.094405645724052,15.994632959675652
8588,4678.451644894692,4577.065325105786,96.40866270335783,2.491655477467054,355.6634743073663,2146.4391232359676,-2.491655477467054,-2.491655477467054,96.40866270335783,91.42535174842372
8589,4617.942951009441,4515.186201987835,98.27038806334377,2.245970851700672,367.5846246681533,2216.737602272062,-2.245970851700672,-2.245970851700672,98.27038806334377,93.77844635994244
8590,4618.395791810232,4594.23443575715,20.31283808745728,1.9270496290090364,393.8563397394181,2372.773286586568,-1.9270496290090364,-1.9270496290090364,20.31283808745728,16.458738829439206
8591,4553.581066015444,4464.809835892828,79.41008669352435,4.683323196717279,403.6502864417587,2445.3183346394135,-4.683323196717279,-4.683323196717279,79.41008669352435,70.0434403000898
8592,4492.749316622604,4463.366925148328,20.12532754542786,4.631246689267832,416.01296762778634,2519.2340392185065,-4.631246689267832,-4.631246689267832,20.12532754542786,10.862834166892197
