,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
77, 01/05  06:00:00,15.5665139304,0.459514722764,0.0,0.0,1.8243253836000002,1.797673824,13.590686868699999,13.590686868699999,,,29.157200799099996,5.600695746987089e-05,0.0008718330836540655,2.5736021534622862e-05,0.0,0.0,0.0007611730214416136,0.0007611730214416136,0.00010217491417049111,0.00010068224140546818,0
78, 01/05  07:00:00,23.7223870271,8.6153878195,0.0,0.0,1.8243253836000002,1.797673824,251.87330497,251.87330497,,,275.5956919971,0.000529381277267112,0.012558187544230968,0.004560825008038429,0.0,0.0,0.13333701189450745,0.13333701189450745,0.0009657637017209822,0.0009516548650587737,0
79, 01/05  08:00:00,23.336370335199998,8.6153878195,0.0,0.0,7.297301534400001,3.595347648,214.907379573,214.907379573,,,238.2437499082,0.0004576333530955065,0.010679501405576084,0.003942688816055969,0.0,0.0,0.09834878471896075,0.09834878471896075,0.0033394885697364566,0.0016453509996982828,0
80, 01/05  09:00:00,33.150500039499995,8.6153878195,0.0,0.0,18.243253835999997,6.291858384,188.501207221,188.501207221,,,221.6517072605,0.00042576232976542395,0.014114234129706296,0.003668107589862976,0.0,0.0,0.08025671315000792,0.08025671315000792,0.007767290255717366,0.0026788362841259554,0
81, 01/05  10:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,158.36551807700002,158.36551807700002,,,207.90829500930002,0.00039936313216249017,0.019785558571710892,0.0034406682643900867,0.0,0.0,0.06324534932576618,0.06324534932576618,0.013114229387004583,0.003230660920316225,0
82, 01/05  11:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,144.693361593,144.693361593,,,194.2361385253,0.00037310080705121114,0.018484450056999256,0.0032144081485146244,0.0,0.0,0.053985209985301014,0.053985209985301014,0.012251830913013066,0.0030182109954715658,0
83, 01/05  12:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,128.05299253299998,128.05299253299998,,,177.59576946529998,0.0003411369553547498,0.01690087208250435,0.002939027169944627,0.0,0.0,0.04368360799677212,0.04368360799677212,0.01120220652487842,0.0027596383876813063,0
84, 01/05  13:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,117.757785473,117.757785473,,,167.30056240529998,0.00032136128388594637,0.015921130402238973,0.002768652090849864,0.0,0.0,0.03784279312716912,0.03784279312716912,0.010552815854989517,0.0025996624563995943,0
85, 01/05  14:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,110.337935323,110.337935323,,,159.88071225529998,0.0003071087760870258,0.015215021587631185,0.002645861208761715,0.0,0.0,0.03388574827301594,0.03388574827301594,0.010084794043354018,0.0024843663355154553,0
86, 01/05  15:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,107.43334851799999,107.43334851799999,,,156.97612545029997,0.0003015294658241488,0.01493860706384138,0.0025977932870817136,0.0,0.0,0.03239432019033214,0.03239432019033214,0.00990158145131418,0.002439232325445487,0
87, 01/05  16:00:00,49.542776932299994,8.6153878195,0.0,0.0,32.8378569048,8.089532208,104.77543858799999,104.77543858799999,,,154.3182155203,0.00029642398778344296,0.014685667504137932,0.0025538076137570915,0.0,0.0,0.031057953328014185,0.031057953328014185,0.009733928493982883,0.0023979313963979603,0
88, 01/05  17:00:00,55.28527693229999,8.6153878195,0.0,0.0,32.8378569048,8.089532208,110.598148525,110.598148525,,,165.8834254573,0.00031863915945011686,0.017616054171675007,0.002745199933142255,0.0,0.0,0.035240901082745184,0.035240901082745184,0.010463427122288687,0.002577641743101768,0
