,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
24, 01/03  01:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
25, 01/03  02:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
26, 01/03  03:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
27, 01/03  04:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
28, 01/03  05:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
29, 01/03  06:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
30, 01/03  07:00:00,26.443490932399996,12.400817818599998,0.0,1.47298945342,1.9101197470500002,2.3935639134,186.19722808900002,186.19722808900002,,,212.6407190214,0.00039394977613917863,0.010417407333157378,0.004885299403580207,0.0,0.0005802838654301801,0.07335235632339714,0.07335235632339714,0.0007524912467493721,0.0009429439678587463,0
31, 01/03  08:00:00,28.626520673,12.400817818599998,0.0,1.04276270611,7.640478988200001,4.7871278268,133.84157925,133.84157925,,,162.468099923,0.0003009972496753184,0.008616503990346646,0.003732612057123281,0.0,0.00031386870660310233,0.04028594724645116,0.04028594724645116,0.00229976316165026,0.001440912309710984,0
32, 01/03  09:00:00,40.7610212884,12.400817818599998,0.0,0.881532302439,19.1011974705,8.377473696900001,111.74398165,111.74398165,,,152.5050029384,0.00028253907362700895,0.011516581194915327,0.0035037155786845496,0.0,0.00024906732010339936,0.031572041058784486,0.031572041058784486,0.005396834638481637,0.0023669636576567604,0
33, 01/03  10:00:00,58.2911006771,12.400817818599998,0.0,0.737089801363,34.3821554469,10.7710376103,87.87243999559999,87.87243999559999,,,146.16354067269998,0.00027079053528748163,0.01578467835484839,0.003358024095101234,0.0,0.00019959694186603026,0.02379502506342563,0.02379502506342563,0.009310362277803453,0.002916695040094734,0
34, 01/03  11:00:00,58.1978456863,12.400817818599998,0.0,0.643834810484,34.3821554469,10.7710376103,77.8088041382,77.8088041382,,,136.00664982450002,0.000251973326173757,0.014664304753724048,0.0031246753130274355,0.0,0.00016222919870410396,0.019605743184304643,0.019605743184304643,0.00866338606897855,0.002714014173009926,0
35, 01/03  12:00:00,58.127448416899995,12.400817818599998,0.0,0.573437541092,34.3821554469,10.7710376103,67.2635157782,67.2635157782,,,125.3909641951,0.00023230612886313676,0.013503362522421705,0.0028807859821759737,0.0,0.00013321305531587842,0.015625726964158163,0.015625726964158163,0.007987185433839951,0.0025021780510880447,0
36, 01/03  13:00:00,58.109629280200004,12.400817818599998,0.0,0.555618404465,34.3821554469,10.7710376103,65.9309302175,65.9309302175,,,124.0405594977,0.00022980429557981118,0.013353842423140331,0.002849761203416943,0.0,0.00012768349604925795,0.015151210975554276,0.015151210975554276,0.007901167012990422,0.002475230710698644,0
37, 01/03  14:00:00,58.10171624,12.400817818599998,0.0,0.54770536418,34.3821554469,10.7710376103,64.7576011566,64.7576011566,,,122.8593173966,0.0002276158621347207,0.013224872233474504,0.002822622838956245,0.0,0.00012466642866364188,0.014739857217035897,0.014739857217035897,0.007825923954096127,0.0024516590117539365,0
38, 01/03  15:00:00,58.096788594799996,12.400817818599998,0.0,0.542777719045,34.3821554469,10.7710376103,62.7149645897,62.7149645897,,,120.81175318449999,0.00022382243316824787,0.013003364582549448,0.0027755812174352153,0.0,0.00012148582974616353,0.01403701597052716,0.01403701597052716,0.007695497689694085,0.002410799845684056,0
39, 01/03  16:00:00,58.0856932008,12.400817818599998,0.0,0.5316823249889999,34.3821554469,10.7710376103,60.5163473095,60.5163473095,,,118.6020405103,0.0002197285991305376,0.012763087996537976,0.0027248143273539867,0.0,0.00011682581245230017,0.013297172218813512,0.013297172218813512,0.007554742851435719,0.0023667050052935523,0
40, 01/03  17:00:00,62.2560476025,12.400817818599998,0.0,0.569036726768,34.3821554469,10.7710376103,63.415339920200005,63.415339920200005,,,125.6713875227,0.00023282565639126326,0.014494805147377793,0.002887228548404018,0.0,0.0001324863494204955,0.014764718142195647,0.014764718142195647,0.00800504791007094,0.002507773901633081,0
41, 01/03  18:00:00,66.4306847258,12.400817818599998,0.0,0.610673849988,34.3821554469,10.7710376103,67.8406468267,67.8406468267,,,134.2713315525,0.0002487583810403377,0.016525189583791098,0.003084807364131108,0.0,0.00015191023826668492,0.016875929473339213,0.016875929473339213,0.008552849325648072,0.002679385878062816,0
42, 01/03  19:00:00,53.8006202366,12.400817818599998,0.0,0.6381097997999999,22.9214369646,9.5742556536,71.9432176168,71.9432176168,,,125.7438378534,0.00023295988181944947,0.012533386132131417,0.002888893053485579,0.0,0.00014865398354924053,0.016759883473720663,0.016759883473720663,0.005339775246405177,0.002230417465571852,0
43, 01/03  20:00:00,53.8587800741,12.400817818599998,0.0,0.6962696373559999,22.9214369646,9.5742556536,80.1283177528,80.1283177528,,,133.9870978269,0.00024823179416136814,0.013369461609136386,0.003078277256179341,0.0,0.000172836261300965,0.01989039607890975,0.01989039607890975,0.005689829422479363,0.0023766346586527503,0
44, 01/03  21:00:00,48.8712976839,12.400817818599998,0.0,0.725808697934,19.1011974705,8.377473696900001,84.397528512,84.397528512,,,133.2688261959,0.0002469010850218308,0.012066376424579797,0.003061775374570392,0.0,0.00017920295503818685,0.020837841362773696,0.020837841362773696,0.004716106380682699,0.002068407345506458,0
45, 01/03  22:00:00,20.693606815,0.0,0.0,0.0,7.640478988200001,4.7871278268,0.0,0.0,,,20.693606815,3.8338102926848154e-05,0.0007933536280011964,0.0,0.0,0.0,0.0,0.0,0.00029292146986003225,0.0001835293993478373,0
46, 01/03  23:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
47, 01/03  24:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
48, 01/04  01:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
49, 01/04  02:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
