,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
56, 01/03  09:00:00,24.4565339705,1.22518422875,0.0,0.0,4.35151303671,18.8798367041,47.19428475270001,28.3492391572,18.8450455955,,71.6508187232,0.00017266468345927298,0.00422277969652734,0.00021154604703641226,0.0,0.0,0.00814878623791174,0.0048949124053891645,0.0007513526210524319,0.0032598810282761905,0.003253873832522574
57, 01/03  10:00:00,21.644858128400003,1.23714022717,0.0,0.0,3.78894180059,16.6187760998,44.9248958242,28.3998559273,16.525039897,,66.5697539526,0.0001604202952459162,0.003472274531513897,0.00019846240050321124,0.0,0.0,0.007206865052010191,0.004555913272798948,0.0006078231623202411,0.0026659889685556916,0.002650951779227284
58, 01/03  11:00:00,18.6601817813,1.16909058316,0.0,0.0,3.78894180059,13.702149396800001,41.302652079699996,26.3242826491,14.978369430599999,,59.96283386099999,0.00014449888936967812,0.0026963755428341517,0.00016893229083916932,0.0,0.0,0.005968187353538876,0.003803829606248438,0.0005474978820716035,0.0019799453698150053,0.002164357747290438
59, 01/03  12:00:00,18.7751767233,1.13690437137,0.0,0.0,3.78894180059,13.8493305508,37.4471362269,25.3687739207,12.078362306099999,,56.2223129502,0.00013548495386210031,0.00254375395210908,0.0001540334363006846,0.0,0.0,0.005073523523969331,0.003437087164184093,0.0005133446050391194,0.0018763759106961142,0.0016364363597716899
60, 01/03  13:00:00,18.464596546400003,1.1367654126200002,0.0,0.0,3.6939862173800004,13.6338449159,35.9947711537,25.463079314,10.5316918398,,54.4593677001,0.00013123659509957884,0.002423230780636979,0.00014918522217921665,0.0,0.0,0.004723831207600128,0.00334168782991988,0.00048478617351372397,0.0017892593848784198,0.0013821433776933713
61, 01/03  14:00:00,18.192988456800002,1.14344072085,0.0,0.0,3.78894180059,13.260605934900001,35.1075145668,25.7358255768,9.37168898997,,53.3005030236,0.0001284439542602186,0.0023367793772019045,0.00014686804764812877,0.0,0.0,0.004509347995208017,0.0033056112032354627,0.0004866666673296122,0.0017032446621650789,0.0012037367919687009
62, 01/03  15:00:00,18.045030118499998,1.14266353663,0.0,0.0,3.78894180059,13.113424780899999,33.9390362342,25.727350094000002,8.211686140189999,,51.9840663527,0.00012527159524010416,0.0022605297091002207,0.00014314328405633928,0.0,0.0,0.004251597209969931,0.003222906187576024,0.00047464678363182193,0.0016427396413644562,0.0010286910223926548
63, 01/03  16:00:00,19.3926741917,1.12529815651,0.0,0.0,4.71240779196,13.5549682428,34.675929349099995,25.3042403591,9.37168898997,,54.0686035408,0.0001302949286807565,0.0025267671007366986,0.0001466206430470572,0.0,0.0,0.004518097741479935,0.0032970141929096544,0.0006140028371680693,0.001766143620465545,0.001221083548566372
64, 01/03  17:00:00,29.4628077764,1.06657835377,0.0,0.0,7.18559832057,18.5321311015,34.5162631268,23.597903670500003,10.918359456300001,,63.9790709032,0.00015417724769057657,0.004542494612201868,0.0001644421150306047,0.0,0.0,0.005321622449453758,0.003638259839185045,0.0011078557720755119,0.002857232967070203,0.0016833626102687141
65, 01/03  18:00:00,37.7407587954,0.6882731035490001,0.0,0.0,8.380693759069999,23.3147919321,33.5556719274,19.157303921700002,14.3983680057,,71.2964307228,0.0001718106765825725,0.006484265303377347,0.00011825266759434068,0.0,0.0,0.005765222697029428,0.003291429348285247,0.0014398926649771592,0.004005730176236003,0.002473793348744182
