,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
59, 01/03  12:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,45.1673696521,45.1673696521,,,112.2345669492,0.00023034251520573612,0.01544842691321336,0.0019882656456946747,0.0,0.0,0.010403965530891948,0.010403965530891948,0.011363031539411792,0.0020971297281114996,0
60, 01/03  13:00:00,60.5743730226,8.63177882693,0.0,0.0,43.8497967709,8.09279742479,44.8355693079,44.8355693079,,,105.4099423305,0.00021633612445877605,0.013104425101229519,0.0018673655786033566,0.0,0.0,0.009699553301973933,0.009699553301973933,0.009486295091721459,0.0017507644309090317,0
61, 01/03  14:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,42.365469868699996,42.365469868699996,,,109.43266716579998,0.00022459208856797052,0.015062761915355835,0.0019386292347969955,0.0,0.0,0.009514949360974757,0.009514949360974757,0.011079357120073087,0.002044775560490245,0
62, 01/03  15:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,41.7281331254,41.7281331254,,,108.7953304225,0.0002232840624181374,0.01497503626749521,0.001927338642371795,0.0,0.0,0.00931722708136416,0.00931722708136416,0.011014830854126682,0.0020328667710012,0
63, 01/03  16:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,42.4671368945,42.4671368945,,,109.5343341916,0.00022480074298766333,0.015076755782488285,0.0019404302935990452,0.0,0.0,0.00954664392644241,0.00954664392644241,0.011089650255709335,0.0020466752331844014,0
64, 01/03  17:00:00,71.5286972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,45.150174138100006,45.150174138100006,,,116.6788714352,0.00023946370042943579,0.017128526541660548,0.0020669976991851123,0.0,0.0,0.01081182777414284,0.01081182777414284,0.011812988922577223,0.002180172620437074,0
65, 01/03  18:00:00,31.5775672704,2.1644947689099996,0.0,0.0,16.4436737891,4.04639871239,40.8458875192,40.8458875192,,,72.4234547896,0.00014863692345047435,0.004693592449122649,0.0003217238432754278,0.0,0.0,0.006071207056458016,0.006071207056458016,0.002444137082235028,0.0006014442556636104,0
66, 01/03  19:00:00,17.5403334268,2.12450915235,0.0,0.0,5.48122459637,1.0115996781,40.6899202911,40.6899202911,,,58.2302537179,0.00011950777257883703,0.0020962061781269873,0.00025389535662070163,0.0,0.0,0.004862761740399785,0.004862761740399785,0.0006550489425165137,0.00012089402427119955,0
67, 01/03  20:00:00,18.4932735877,3.0774493132300003,0.0,0.0,5.48122459637,1.0115996781,59.417851462600005,59.417851462600005,,,77.9111250503,0.00015989944091571742,0.0029570641073746336,0.0004920824246319355,0.0,0.0,0.009500881229282884,0.009500881229282884,0.0008764447484930418,0.00016175422295870972,0
68, 01/03  21:00:00,17.830668125,2.41484385053,0.0,0.0,5.48122459637,1.0115996781,46.607046418900005,46.607046418900005,,,64.4377145439,0.00013224753875398605,0.0023580619738704013,0.0003193571557077911,0.0,0.0,0.006163667177492305,0.006163667177492305,0.0007248784622277431,0.00013378156763304959,0
69, 01/03  22:00:00,18.806095545799998,3.3902712713200005,0.0,0.0,5.48122459637,1.0115996781,65.7570281215,65.7570281215,,,84.5631236673,0.00017355154591540425,0.003263826954606388,0.000588386820210169,0.0,0.0,0.011412233885289036,0.011412233885289036,0.0009512750022095511,0.0001755646879817803,0
70, 01/03  23:00:00,18.0350505114,2.61922623696,0.0,0.0,5.48122459637,1.0115996781,50.7070194117,50.7070194117,,,68.7420699231,0.0001410815020447522,0.0025444120156012883,0.0003695243717053408,0.0,0.0,0.007153822462815043,0.007153822462815043,0.0007732993991005201,0.00014271800205433583,0
71, 01/03  24:00:00,18.9814699674,3.56564569295,0.0,0.0,5.48122459637,1.0115996781,69.3149498815,69.3149498815,,,88.2964198489,0.000181213506538168,0.0034396987320414792,0.0006461431590921853,0.0,0.0,0.012560805123543987,0.012560805123543987,0.0009932719292314622,0.000183315524881383,0
72, 01/04  01:00:00,18.1018151486,2.68599087417,0.0,0.0,5.48122459637,1.0115996781,52.080663290100006,52.080663290100006,,,70.1824784387,0.0001440376975327006,0.0026073437751669044,0.00038688394110929247,0.0,0.0,0.007501578826281848,0.007501578826281848,0.0007895029705207409,0.0001457084884583451,0
73, 01/04  02:00:00,19.0875948874,3.6717706128900005,0.0,0.0,5.48122459637,1.0115996781,71.46071040390001,71.46071040390001,,,90.54830529130001,0.00018583512152593179,0.0035471455155377334,0.0006823439380617582,0.0,0.0,0.013279909802238176,0.013279909802238176,0.0010186040389773452,0.000187990749115307,0
74, 01/04  03:00:00,18.2384975269,2.82267325242,0.0,0.0,5.48122459637,1.0115996781,54.8013300171,54.8013300171,,,73.039827544,0.0001499019245496192,0.0027339858801757808,0.0004231241529124911,0.0,0.0,0.008214824837442106,0.008214824837442106,0.0008216461158845726,0.00015164073862096529,0
75, 01/04  04:00:00,19.3533827356,3.93755846114,0.0,0.0,5.48122459637,1.0115996781,76.751330399,76.751330399,,,96.10471313459999,0.00019723871128374588,0.0038172362697508405,0.0007766389564796632,0.0,0.0,0.015138333497211748,0.015138333497211748,0.0010811096756447888,0.00019952661684349618,0
76, 01/04  05:00:00,18.4864433957,3.07061912121,0.0,0.0,5.48122459637,1.0115996781,59.6855218784,59.6855218784,,,78.1719652741,0.0001604347714725156,0.002965868321528725,0.0004926340769904631,0.0,0.0,0.009575633062778935,0.009575633062778935,0.0008793790155081525,0.00016229576317764387,0
77, 01/04  06:00:00,19.7139173558,4.29809308129,0.0,0.0,5.48122459637,1.0115996781,83.9332471909,83.9332471909,,,103.6471645467,0.00021271832043006652,0.004193511389022914,0.0009142831413040982,0.0,0.0,0.01785413937068985,0.01785413937068985,0.0011659568900397957,0.00021518578447302797,0
78, 01/04  07:00:00,23.973197011,8.557372736569999,0.0,0.0,5.48122459637,1.0115996781,107.405042305,107.405042305,,,131.378239316,0.00026963167328872804,0.006463933224156264,0.0023073387299167103,0.0,0.0,0.02895980127634377,0.02895980127634377,0.001477911759590576,0.0002727593139044417,0
79, 01/04  08:00:00,38.5146028459,8.557372736569999,0.0,0.0,21.9248983855,5.05799839049,98.1509578657,98.1509578657,,,136.6655607116,0.0002804830085062894,0.010802691677642928,0.0024001976500628523,0.0,0.0,0.027529675949945584,0.027529675949945584,0.006149561460359727,0.0014186826055846047,0
80, 01/04  09:00:00,55.031143351000004,8.56977375163,0.0,0.0,38.3685721746,8.09279742479,89.1945552943,89.1945552943,,,144.2256986453,0.0002959989162545589,0.016289158792145274,0.0025366437430292457,0.0,0.0,0.026401491702920128,0.026401491702920128,0.011357055781916424,0.002395459267205525,0
81, 01/04  10:00:00,67.02999425189999,8.594575781749999,0.0,0.0,49.331021367299996,9.10439710289,78.3589362624,78.3589362624,,,145.3889305143,0.00029838625343379173,0.020000828852513034,0.0025645032673691837,0.0,0.0,0.023381229414394817,0.023381229414394817,0.014719698643850972,0.0027166269413048147,0
82, 01/04  11:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,71.265246514,71.265246514,,,138.3324438111,0.00028390400487246736,0.019040645908218606,0.0024505965781387957,0.0,0.0,0.020232488893548242,0.020232488893548242,0.014005274530625729,0.0025847747994597603,0
83, 01/04  12:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,65.72157620770001,65.72157620770001,,,132.78877350480002,0.0002725265567605816,0.018277592350961245,0.002352388962422125,0.0,0.0,0.017910874868762645,0.017910874868762645,0.013444013394712946,0.002481189993831626,0
84, 01/04  13:00:00,60.5743730226,8.63177882693,0.0,0.0,43.8497967709,8.09279742479,62.9744569264,62.9744569264,,,123.54882994900001,0.0002535631313484681,0.015359427703080629,0.002188700868463778,0.0,0.0,0.015968000493227212,0.015968000493227212,0.01111869177822335,0.0020520350563985714,0
85, 01/04  14:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,58.1055680214,58.1055680214,,,125.1727653185,0.0002568959847439064,0.01722929369365236,0.002217469321835784,0.0,0.0,0.014927087115961591,0.014927087115961591,0.012672941312575221,0.002338883059246495,0
86, 01/04  15:00:00,67.0671972971,8.63177882693,0.0,0.0,49.331021367299996,9.10439710289,57.072507250200005,57.072507250200005,,,124.1397045473,0.00025477580178363986,0.017087098964750216,0.002199168371450137,0.0,0.0,0.014540693794472306,0.014540693794472306,0.012568350521659727,0.0023195800716454473,0
