,Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,EWaterheat_scaled
20, 01/01  21:00:00,2.5639572164,4.6126266541100005,0.0,4.5665890801,0.0,0.11290589706599999,0.11290589706599999,0.11290589706599999,0.680252812296,0.146544515569,0.310730298291,0.668380946025,0.628498747153,7.176583870510001,0.00022141142198679986,0.0005676894131964412,2.499865522007831e-05,0.0,0.0,0.0010212882265807101,0.0010110949818543332,0.00018306237205747603,0.00021678641288727055,0.00013915680132406793
21, 01/01  22:00:00,2.33101259212,5.02124071138,0.0,4.97627794455,0.0,0.122990500671,0.122990500671,0.122990500671,0.571155699981,0.123042103946,0.293949140492,0.652776721604,0.55045442542,7.3522533034999995,0.0002268311620274282,0.0005287462949711471,2.7898078185538115e-05,0.0,0.0,0.0011389738653817556,0.0011287749087337384,0.00015746569454165016,0.0002147469274206544,0.0001248602169611589
22, 01/01  23:00:00,1.9067155535900002,5.58706394928,0.0,5.548154436749999,0.0,0.13703397845899998,0.13703397845899998,0.13703397845899998,0.429971093908,0.0926271950982,0.234174068073,0.564894596568,0.431370621489,7.49377950287,0.00023119751761057172,0.00044082790277947506,3.168191564802135e-05,0.0,0.0,0.0012917153158050533,0.0012827195330966795,0.00012082342712576557,0.00018474269166539363,9.973181685838635e-05
23, 01/01  24:00:00,1.4664240041699999,6.1045423444599995,0.0,6.0707307020700005,0.0,0.14976685332800002,0.14976685332800002,0.14976685332800002,0.295204002519,0.0635947891276,0.151455627092,0.490882893238,0.298875838863,7.57096634863,0.00023357888032948644,0.0003425256769823107,3.4982373910824664e-05,0.0,0.0,0.0014258921657429049,0.0014179944801713479,8.380782001638552e-05,0.00015003671237118048,6.981108379915555e-05
24, 01/02  01:00:00,1.0154235365100002,6.9592192335,0.0,6.931251855119999,0.0,0.170936707216,0.170936707216,0.170936707216,0.15401947611199998,0.0331798974413,0.0863692416722,0.40603492295000004,0.148239291123,7.97464277001,0.0002460330747056663,0.00024982777481605674,4.2056083656414734e-05,0.0,0.0,0.0017121981055688153,0.0017053172054745267,4.605723745829298e-05,0.00012114771061987495,3.647176858718007e-05
25, 01/02  02:00:00,0.8448978196349999,7.3608570363300005,0.0,7.335106447749999,0.0,0.18043947320599998,0.18043947320599998,0.18043947320599998,0.08984472759230001,0.0193549373138,0.0722387554862,0.37385121008199995,0.0925247159543,8.205754855965,0.00025316332727609933,0.0002138971432271182,4.568065740877753e-05,0.0,0.0,0.0018634990589209905,0.0018569799542367594,2.7645350505063376e-05,0.00011293361994772609,2.342386494626658e-05
26, 01/02  03:00:00,0.7921984679530001,7.81722288207,0.0,7.79177085105,0.0,0.19095992900699998,0.19095992900699998,0.19095992900699998,0.0641747963185,0.013824954979000001,0.059715255047199996,0.36951670329899994,0.07736282930260001,8.609421350023,0.0002656172153752927,0.00021042155108224892,5.072224459110292e-05,0.0,0.0,0.0020763889739034533,0.0020696284762982756,2.071807673960732e-05,0.00011401139752600126,2.054889929291071e-05
27, 01/02  04:00:00,0.79145075013,8.12356860907,0.0,8.0984748471,0.0,0.198152179358,0.198152179358,0.198152179358,0.0641747963185,0.013824954979000001,0.0526110263622,0.364315295158,0.081728497954,8.9150193592,0.0002750455020070779,0.00021768496888338422,5.450086564531765e-05,0.0,0.0,0.0022343510061705978,0.0022274490798123133,2.145348075204811e-05,0.00011467370940248777,2.247905574804237e-05
28, 01/02  05:00:00,0.837114968257,8.32168540615,0.0,8.297539564400001,0.0,0.20258349218,0.20258349218,0.20258349218,0.0641747963185,0.013824954979000001,0.0631517086927,0.350553236121,0.126182779967,9.158800374406999,0.0002825666154231929,0.00023654074330047408,5.724333172591347e-05,0.0,0.0,0.0023514304798323837,0.002344607671052543,2.2040125727985375e-05,0.00011689920603984601,3.565504105996466e-05
29, 01/02  06:00:00,1.09139345231,8.58440396457,0.0,8.557459145800001,0.0,0.208704451095,0.208704451095,0.208704451095,0.0641747963185,0.013824954979000001,0.07598148797780001,0.391189237216,0.320874524723,9.67579741688,0.0002985169690179294,0.0003257994653895953,6.230182016143008e-05,0.0,0.0,0.0025625902523289334,0.0025545467666989756,2.3284249341482004e-05,0.00013945838889876122,9.57864905553786e-05
30, 01/02  07:00:00,1.6895804252200002,9.35448631466,0.0,9.32335422627,0.0,0.227491116717,0.227491116717,0.227491116717,0.147602041092,0.0317973945638,0.129758030703,0.451980694856,0.6843071472840001,11.044066739880002,0.00034073071053236073,0.0005756919387867788,7.751320983878363e-05,0.0,0.0,0.0031873607686593464,0.0031767531100618655,6.112689718010527e-05,0.00019821624930390806,0.00023316446051645017
