Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 06/26  06:00:00,1.27460077134,0.0295955522491,0.0,0.0,0.0,0.0,0.0,0.0,0.136523499544,0.0308597860313,0.176134748577,0.428996464492,0.479316272699
 06/26  07:00:00,1.91452075517,0.031447491625,0.0,0.0,0.265826144657,0.0595863734178,0.325412518075,0.0595863734178,0.217426380519,0.0491470816583,0.262609324643,0.455840884831,0.543814565444
 06/26  08:00:00,1.97990106596,0.0265870377074,0.0,0.0,0.424183170404,0.0925648704585,0.516748040863,0.0925648704585,0.161805633834,0.0365745622948,0.333681420029,0.385387137965,0.522934270972
 06/26  09:00:00,2.04278134091,0.0226277190416,0.0,0.0,0.584513094292,0.125151990752,0.709665085045,0.125151990752,0.0910156957569,0.0205731945487,0.405040383769,0.32799561862,0.465721363175
 06/26  10:00:00,2.22004819108,0.0231598855289,0.0,0.0,0.776275864037,0.162906845174,0.93918270921,0.162906845174,0.0809028297286,0.0182872840433,0.422991796832,0.335709532511,0.400204038758
 06/26  11:00:00,2.46065363704,0.0231669810821,0.0,0.0,1.01937184915,0.206927063583,1.22629891273,0.206927063583,0.0758464028705,0.0171443287906,0.439602686989,0.335812384696,0.343178920962
 06/26  12:00:00,2.55783386018,0.022776725658,0.0,0.0,1.15328578111,0.231746633484,1.38503241459,0.231746633484,0.0758464028705,0.0171443287906,0.428170705158,0.33015551451,0.298714494259
 06/26  13:00:00,2.85921413377,0.0235643320593,0.0,0.0,1.45120998523,0.284969281958,1.73617926719,0.284969281958,0.0758464028705,0.0171443287906,0.392016904173,0.341572107067,0.273685123681
 06/26  14:00:00,3.10605396437,0.0248912005011,0.0,0.0,1.69106415141,0.327848046145,2.01891219755,0.327848046145,0.0758464028705,0.0171443287906,0.362823459415,0.360805465701,0.247752110042
 06/26  15:00:00,3.39421624219,0.0262748333681,0.0,0.0,1.89277377183,0.375714182288,2.26848795412,0.375714182288,0.0809028297286,0.0182872840433,0.371024621008,0.380861641816,0.251881911479
 06/26  16:00:00,3.6253368456,0.0310785228605,0.0,0.0,1.95927685281,0.38891309157,2.34818994438,0.38891309157,0.0809028297286,0.0182872840433,0.420646057535,0.4504925712,0.284048158712
 06/26  17:00:00,3.88877469496,0.0377554383883,0.0,0.0,1.93533932687,0.393035032513,2.32837435938,0.393035032513,0.101128549723,0.0228591050542,0.511746967733,0.547276477478,0.354619235592
 06/26  18:00:00,3.83948140087,0.0409910106313,0.0,0.0,1.7418341853,0.361511195954,2.10334538125,0.361511195954,0.161805633834,0.0365745622948,0.469396950471,0.594177073932,0.421411799088
 06/26  19:00:00,3.82963098217,0.0423107835199,0.0,0.0,1.64703043664,0.338459968117,1.98549040475,0.338459968117,0.313498439575,0.070863219876,0.390119585571,0.61330758038,0.433581752011
 06/26  20:00:00,3.83009391297,0.0437653719186,0.0,0.0,1.44087940736,0.298976284057,1.73985569142,0.298976284057,0.561263432488,0.126868044634,0.351021268662,0.634392278347,0.393923197415
 06/26  21:00:00,3.85996805061,0.0427436122629,0.0,0.0,1.27298474204,0.267098970068,1.54008371211,0.267098970068,0.814084772893,0.18401580727,0.333327248776,0.619581563678,0.346104945887
 06/26  22:00:00,3.20797812146,0.0369891186465,0.0,0.0,1.04359210576,0.22138440217,1.26497650793,0.22138440217,0.682617751454,0.154298959116,0.273439653687,0.536168441476,0.2737068078
 06/26  23:00:00,2.45072812968,0.0321428558352,0.0,0.0,0.817348148874,0.174944565001,0.992292713875,0.174944565001,0.475304199028,0.107437782171,0.190980660183,0.465920398981,0.196022375442
 06/26  24:00:00,1.70371408054,0.0265870377074,0.0,0.0,0.6190928676,0.133898047646,0.752990915245,0.133898047646,0.242708514809,0.0548618579218,0.133100166867,0.385387137965,0.111895487733
 06/27  01:00:00,1.36421137994,0.0244796584175,0.0,0.0,0.50801819997,0.109877623133,0.617895823103,0.109877623133,0.146636453256,0.0331456907448,0.115864577324,0.354840038959,0.0730587965506
 06/27  02:00:00,1.14047787458,0.0241958362909,0.0,0.0,0.39754789204,0.0867052835259,0.484253175566,0.0867052835259,0.0960721228646,0.0217161498015,0.101683880294,0.350725951551,0.0632565944997
 06/27  03:00:00,1.05849358486,0.023855249739,0.0,0.0,0.339572658048,0.0740504169864,0.413623075034,0.0740504169864,0.0960721228646,0.0217161498015,0.0924101190091,0.345789046661,0.0661130714921
 06/27  04:00:00,1.03470278685,0.0229541144871,0.0,0.0,0.297602736392,0.0648897953123,0.362492531704,0.0648897953123,0.0960721228646,0.0217161498015,0.103039119246,0.33272681914,0.0958860440963
 06/27  05:00:00,1.226849048,0.0256149469238,0.0,0.0,0.297675959404,0.0648915907252,0.36256755013,0.0648915907252,0.101128549723,0.0228591050542,0.116839149346,0.371296388592,0.229388305155
 06/27  06:00:00,1.70740754696,0.0295955522491,0.0,0.0,0.35680952247,0.0777734265545,0.434582949024,0.0777734265545,0.136523499544,0.0308597860313,0.176134748577,0.428996464492,0.477540099296
 06/27  07:00:00,2.10413267574,0.031447491625,0.0,0.0,0.425241518388,0.0919072098883,0.517148728276,0.0919072098883,0.217426380519,0.0491470816583,0.262609324643,0.455840884831,0.54169027581
 06/27  08:00:00,2.23443105042,0.0265870377074,0.0,0.0,0.639347993897,0.134015954967,0.773363948865,0.134015954967,0.161805633834,0.0365745622948,0.333681420029,0.385387137965,0.520848347433
 06/27  09:00:00,2.34645883504,0.0226277190416,0.0,0.0,0.842343631714,0.172831842149,1.01517547386,0.172831842149,0.0910156957569,0.0205731945487,0.405040383769,0.32799561862,0.463888468487
 06/27  10:00:00,2.54847702167,0.0231598855289,0.0,0.0,1.05313881732,0.216049639031,1.26918845635,0.216049639031,0.0809028297286,0.0182872840433,0.422991796832,0.335709532511,0.398627122208
 06/27  11:00:00,2.7990747019,0.0231669810821,0.0,0.0,1.30935253878,0.256709291277,1.56606183005,0.256709291277,0.0758464028705,0.0171443287906,0.439602686989,0.335812384696,0.341837068499
 06/27  12:00:00,3.16510430381,0.022776725658,0.0,0.0,1.67663289812,0.316790693625,1.99342359175,0.316790693625,0.0758464028705,0.0171443287906,0.428170705158,0.33015551451,0.297593760729
 06/27  13:00:00,3.4719632778,0.0235643320593,0.0,0.0,1.97649870576,0.373432558826,2.34993126459,0.373432558826,0.0758464028705,0.0171443287906,0.392016904173,0.341572107067,0.272682270314
 06/27  14:00:00,3.45978433558,0.0248912005011,0.0,0.0,1.98868845918,0.384846193247,2.37353465243,0.384846193247,0.0758464028705,0.0171443287906,0.362823459415,0.360805465701,0.246860026381
 06/27  15:00:00,3.57939688246,0.0262748333681,0.0,0.0,2.05233351862,0.402264050326,2.45459756895,0.402264050326,0.0809028297286,0.0182872840433,0.371024621008,0.380861641816,0.250952936912
 06/27  16:00:00,3.66656947263,0.0310785228605,0.0,0.0,1.99128994794,0.399239230586,2.39052917852,0.399239230586,0.0809028297286,0.0182872840433,0.420646057535,0.4504925712,0.282941551594
 06/27  17:00:00,3.81555001241,0.0377554383883,0.0,0.0,1.87278268812,0.383775400426,2.25655808854,0.383775400426,0.101128549723,0.0228591050542,0.511746967733,0.547276477478,0.35321082388
 06/27  18:00:00,3.88245896413,0.0409910106313,0.0,0.0,1.78276841887,0.365203854821,2.14797227369,0.365203854821,0.161805633834,0.0365745622948,0.469396950471,0.594177073932,0.419762469914
 06/27  19:00:00,3.698154936,0.0423107835199,0.0,0.0,1.53472582739,0.320983065055,1.85570889245,0.320983065055,0.313498439575,0.070863219876,0.390119585571,0.61330758038,0.431887218156
 06/27  20:00:00,3.85123009505,0.0437653719186,0.0,0.0,1.46295367763,0.299575669038,1.76252934666,0.299575669038,0.561263432488,0.126868044634,0.351021268662,0.634392278347,0.392385724255
 06/27  21:00:00,3.9857424671,0.0427436122629,0.0,0.0,1.38381549334,0.283338676413,1.66715416976,0.283338676413,0.814084772893,0.18401580727,0.333327248776,0.619581563678,0.344808904729
 06/27  22:00:00,3.31569596362,0.0369891186465,0.0,0.0,1.13623129455,0.237498186275,1.37372948082,0.237498186275,0.682617751454,0.154298959116,0.273439653687,0.536168441476,0.272671677066
 06/27  23:00:00,2.60040597102,0.0321428558352,0.0,0.0,0.945118841102,0.197516658673,1.14263549977,0.197516658673,0.475304199028,0.107437782171,0.190980660183,0.465920398981,0.195357430882
 06/27  24:00:00,1.88337103325,0.0265870377074,0.0,0.0,0.771681860836,0.161243821621,0.932925682457,0.161243821621,0.242708514809,0.0548618579218,0.133100166867,0.385387137965,0.11161767323
 06/28  01:00:00,1.50066991375,0.0244796584175,0.0,0.0,0.6229032675,0.131557082508,0.754460350008,0.131557082508,0.146636453256,0.0331456907448,0.115864577324,0.354840038959,0.0729528034608
 06/28  02:00:00,1.33654795159,0.0241958362909,0.0,0.0,0.562851453071,0.117555854915,0.680407307986,0.117555854915,0.0960721228646,0.0217161498015,0.101683880294,0.350725951551,0.063172539091
 06/28  03:00:00,1.15765467778,0.023855249739,0.0,0.0,0.422060372025,0.0908163968231,0.512876768848,0.0908163968231,0.0960721228646,0.0217161498015,0.0924101190091,0.345789046661,0.0660204705955
 06/28  04:00:00,1.06584806342,0.0229541144871,0.0,0.0,0.323122685086,0.0707572586575,0.393879943744,0.0707572586575,0.0960721228646,0.0217161498015,0.103039119246,0.33272681914,0.0956439086258
 06/28  05:00:00,1.23594386097,0.0256149469238,0.0,0.0,0.305555175349,0.0669010394748,0.372456214824,0.0669010394748,0.101128549723,0.0228591050542,0.116839149346,0.371296388592,0.228594453429
 06/28  06:00:00,1.77960695504,0.0295955522491,0.0,0.0,0.417961914822,0.0906389174574,0.50860083228,0.0906389174574,0.136523499544,0.0308597860313,0.176134748577,0.428996464492,0.475721624114
 06/28  07:00:00,2.36960872566,0.031447491625,0.0,0.0,0.646982673512,0.137732078093,0.784714751605,0.137732078093,0.217426380519,0.0491470816583,0.262609324643,0.455840884831,0.539600302408
 06/28  08:00:00,2.52456913453,0.0265870377074,0.0,0.0,0.883192047497,0.182303644899,1.0654956924,0.182303644899,0.161805633834,0.0365745622948,0.333681420029,0.385387137965,0.518854688016
 06/28  09:00:00,2.63385315999,0.0226277190416,0.0,0.0,1.08512029995,0.219271387731,1.30439168769,0.219271387731,0.0910156957569,0.0205731945487,0.405040383769,0.32799561862,0.462066579609
 06/28  10:00:00,2.90043854236,0.0231598855289,0.0,0.0,1.35216447706,0.270550521121,1.62271499818,0.270550521121,0.0809028297286,0.0182872840433,0.422991796832,0.335709532511,0.397062101063
 06/28  11:00:00,3.15012890617,0.0231669810821,0.0,0.0,1.60786214805,0.310571022548,1.9184331706,0.310571022548,0.0758464028705,0.0171443287906,0.439602686989,0.335812384696,0.340519932224
 06/28  12:00:00,3.34524643225,0.022776725658,0.0,0.0,1.82955755991,0.345157630557,2.17471519047,0.345157630557,0.0758464028705,0.0171443287906,0.428170705158,0.33015551451,0.296444290455
 06/28  13:00:00,3.54853043571,0.0235643320593,0.0,0.0,2.04649386072,0.381043279923,2.42753714065,0.381043279923,0.0758464028705,0.0171443287906,0.392016904173,0.341572107067,0.271643552163
 06/28  14:00:00,3.55931919365,0.0248912005011,0.0,0.0,2.08121631778,0.392774772222,2.47399109,0.392774772222,0.0758464028705,0.0171443287906,0.362823459415,0.360805465701,0.24593844687
 06/28  15:00:00,3.86758090867,0.0262748333681,0.0,0.0,2.31290822894,0.430832711108,2.74374094005,0.430832711108,0.0809028297286,0.0182872840433,0.371024621008,0.380861641816,0.249993592023
 06/28  16:00:00,4.18538758574,0.0310785228605,0.0,0.0,2.45332350822,0.457067042015,2.91039055024,0.457067042015,0.0809028297286,0.0182872840433,0.420646057535,0.4504925712,0.281898292998
 06/28  17:00:00,4.43009286828,0.0377554383883,0.0,0.0,2.40683849249,0.465533874017,2.87237236651,0.465533874017,0.101128549723,0.0228591050542,0.511746967733,0.547276477478,0.351939401788
 06/28  18:00:00,4.64683766937,0.0409910106313,0.0,0.0,2.4509536659,0.462879660561,2.91383332646,0.462879660561,0.161805633834,0.0365745622948,0.469396950471,0.594177073932,0.418280122381
 06/28  19:00:00,4.3415528132,0.0423107835199,0.0,0.0,2.09090221311,0.409717635503,2.50061984861,0.409717635503,0.313498439575,0.070863219876,0.390119585571,0.61330758038,0.430374139188
 06/28  20:00:00,4.3000004741,0.0437653719186,0.0,0.0,1.84312795701,0.369549861435,2.21267781844,0.369549861435,0.561263432488,0.126868044634,0.351021268662,0.634392278347,0.39100763153
 06/28  21:00:00,4.25414239136,0.0427436122629,0.0,0.0,1.61054831599,0.326212250084,1.93676056607,0.326212250084,0.814084772893,0.18401580727,0.333327248776,0.619581563678,0.343602432674
 06/28  22:00:00,3.52613415166,0.0369891186465,0.0,0.0,1.31327200555,0.27179464628,1.58506665183,0.27179464628,0.682617751454,0.154298959116,0.273439653687,0.536168441476,0.271772694105
 06/28  23:00:00,2.82980627271,0.0321428558352,0.0,0.0,1.13915459179,0.233466583402,1.3726211752,0.233466583402,0.475304199028,0.107437782171,0.190980660183,0.465920398981,0.194772057155
 06/28  24:00:00,1.96625970209,0.0265870377074,0.0,0.0,0.837323555699,0.178766110715,1.01608966641,0.178766110715,0.242708514809,0.0548618579218,0.133100166867,0.385387137965,0.111342358109
 06/29  01:00:00,1.53881228836,0.0244796584175,0.0,0.0,0.651138164826,0.141603286778,0.792741451605,0.141603286778,0.146636453256,0.0331456907448,0.115864577324,0.354840038959,0.0728140764712
 06/29  02:00:00,1.31748618934,0.0241958362909,0.0,0.0,0.543302232173,0.118137312826,0.661439544999,0.118137312826,0.0960721228646,0.0217161498015,0.101683880294,0.350725951551,0.0630785398341
 06/29  03:00:00,1.15220475917,0.023855249739,0.0,0.0,0.416190507508,0.0913606350749,0.507551142583,0.0913606350749,0.0960721228646,0.0217161498015,0.0924101190091,0.345789046661,0.0658961782561
 06/29  04:00:00,1.07925401223,0.0229541144871,0.0,0.0,0.333728603157,0.0738000245183,0.407528627675,0.0738000245183,0.0960721228646,0.0217161498015,0.103039119246,0.33272681914,0.0954011734982
 06/29  05:00:00,1.21531479348,0.0256149469238,0.0,0.0,0.288321794325,0.064298478168,0.352620272493,0.064298478168,0.101128549723,0.0228591050542,0.116839149346,0.371296388592,0.227801328271
 06/29  06:00:00,1.66677095423,0.0295955522491,0.0,0.0,0.325095273423,0.0724696137002,0.397564887123,0.0724696137002,0.136523499544,0.0308597860313,0.176134748577,0.428996464492,0.473921568463
 06/29  07:00:00,2.00739498902,0.031447491625,0.0,0.0,0.347801465585,0.0768413129653,0.42464277855,0.0768413129653,0.217426380519,0.0491470816583,0.262609324643,0.455840884831,0.537458538818
 06/29  08:00:00,1.87263614551,0.0265870377074,0.0,0.0,0.340526378453,0.0752215132841,0.415747891737,0.0752215132841,0.161805633834,0.0365745622948,0.333681420029,0.385387137965,0.516669499654
 06/29  09:00:00,1.74483283928,0.0226277190416,0.0,0.0,0.341344303936,0.0760551641278,0.417399468064,0.0760551641278,0.0910156957569,0.0205731945487,0.405040383769,0.32799561862,0.460038478518
 06/29  10:00:00,1.92887479948,0.0231598855289,0.0,0.0,0.536431544963,0.116498018459,0.652929563421,0.116498018459,0.0809028297286,0.0182872840433,0.422991796832,0.335709532511,0.395283792944
 06/29  11:00:00,2.07853767357,0.0231669810821,0.0,0.0,0.697986486929,0.150358606375,0.848345093304,0.150358606375,0.0758464028705,0.0171443287906,0.439602686989,0.335812384696,0.33901677692
 06/29  12:00:00,2.17318010347,0.022776725658,0.0,0.0,0.825992597532,0.177969224394,1.00396182193,0.177969224394,0.0758464028705,0.0171443287906,0.428170705158,0.33015551451,0.29513133021
 06/29  13:00:00,2.26067733384,0.0235643320593,0.0,0.0,0.938602921344,0.202275694733,1.14087861608,0.202275694733,0.0758464028705,0.0171443287906,0.392016904173,0.341572107067,0.270448974861
 06/29  14:00:00,2.71308515118,0.0248912005011,0.0,0.0,1.35463190143,0.274170045043,1.62880194647,0.274170045043,0.0758464028705,0.0171443287906,0.362823459415,0.360805465701,0.244893547934
 06/29  15:00:00,3.43886915645,0.0262748333681,0.0,0.0,1.94822594476,0.367788503677,2.31601444844,0.367788503677,0.0809028297286,0.0182872840433,0.371024621008,0.380861641816,0.249008331417
 06/29  16:00:00,3.87632032563,0.0310785228605,0.0,0.0,2.19376854146,0.408670703859,2.60243924532,0.408670703859,0.0809028297286,0.0182872840433,0.420646057535,0.4504925712,0.2807823378
 06/29  17:00:00,4.05248550792,0.0377554383883,0.0,0.0,2.08735951606,0.408776075222,2.49613559128,0.408776075222,0.101128549723,0.0228591050542,0.511746967733,0.547276477478,0.350568816644
 06/29  18:00:00,4.09726781137,0.0409910106313,0.0,0.0,1.9750462115,0.390831131633,2.36587734313,0.390831131633,0.161805633834,0.0365745622948,0.469396950471,0.594177073932,0.416666247707
 06/29  19:00:00,4.12482235731,0.0423107835199,0.0,0.0,1.91126566616,0.374238354196,2.28550402035,0.374238354196,0.313498439575,0.070863219876,0.390119585571,0.61330758038,0.428759511551
 06/29  20:00:00,4.2232196542,0.0437653719186,0.0,0.0,1.7874188611,0.349947320944,2.13736618204,0.349947320944,0.561263432488,0.126868044634,0.351021268662,0.634392278347,0.389538448032
 06/29  21:00:00,4.38843485614,0.0427436122629,0.0,0.0,1.72659170224,0.345769156638,2.07236085888,0.345769156638,0.814084772893,0.18401580727,0.333327248776,0.619581563678,0.342294604644
 06/29  22:00:00,3.24115031563,0.0369891186465,0.0,0.0,1.06721186987,0.233903087119,1.30111495699,0.233903087119,0.682617751454,0.154298959116,0.273439653687,0.536168441476,0.270740552905
 06/29  23:00:00,2.57885209819,0.0321428558352,0.0,0.0,0.923517529193,0.198841811334,1.12235934053,0.198841811334,0.475304199028,0.107437782171,0.190980660183,0.465920398981,0.194079717305
 06/29  24:00:00,1.75613005861,0.0265870377074,0.0,0.0,0.660488594696,0.145833690324,0.806322285021,0.145833690324,0.242708514809,0.0548618579218,0.133100166867,0.385387137965,0.110980096028
 06/30  01:00:00,1.43867830158,0.0244796584175,0.0,0.0,0.569260743662,0.123556796231,0.692817539893,0.123556796231,0.146636453256,0.0331456907448,0.115864577324,0.354840038959,0.0726040014066
 06/30  02:00:00,1.20912326652,0.0241958362909,0.0,0.0,0.453794322269,0.0994253750312,0.5532196973,0.0994253750312,0.0960721228646,0.0217161498015,0.101683880294,0.350725951551,0.0629354647046
 06/30  03:00:00,1.13845790264,0.023855249739,0.0,0.0,0.40588114658,0.0880626789523,0.493943825533,0.0880626789523,0.0960721228646,0.0217161498015,0.0924101190091,0.345789046661,0.0657566387665
 06/30  04:00:00,1.12309614981,0.0229541144871,0.0,0.0,0.371666569298,0.0799545862023,0.451621155501,0.0799545862023,0.0960721228646,0.0217161498015,0.103039119246,0.33272681914,0.0951507832558
 06/30  05:00:00,1.30329468601,0.0256149469238,0.0,0.0,0.363220528371,0.0781204319176,0.441340960289,0.0781204319176,0.101128549723,0.0228591050542,0.116839149346,0.371296388592,0.227060533007
 06/30  06:00:00,1.85453854304,0.0295955522491,0.0,0.0,0.484018610423,0.103014120965,0.587032731388,0.103014120965,0.136523499544,0.0308597860313,0.176134748577,0.428996464492,0.472221313005
 06/30  07:00:00,2.33556434447,0.031447491625,0.0,0.0,0.623321578673,0.131452165721,0.754773744394,0.131452165721,0.217426380519,0.0491470816583,0.262609324643,0.455840884831,0.535496928426
 06/30  08:00:00,2.37287823131,0.0265870377074,0.0,0.0,0.759445188464,0.158402210398,0.917847398862,0.158402210398,0.161805633834,0.0365745622948,0.333681420029,0.385387137965,0.514812078324
 06/30  09:00:00,2.38252247028,0.0226277190416,0.0,0.0,0.874336810595,0.182359303497,1.05669611409,0.182359303497,0.0910156957569,0.0205731945487,0.405040383769,0.32799561862,0.458431463497
 06/30  10:00:00,2.65572584733,0.0231598855289,0.0,0.0,1.14497490112,0.236147518014,1.38112241914,0.236147518014,0.0809028297286,0.0182872840433,0.422991796832,0.335709532511,0.393941985077
 06/30  11:00:00,2.8367611212,0.0231669810821,0.0,0.0,1.33764846884,0.270074431102,1.60772289995,0.270074431102,0.0758464028705,0.0171443287906,0.439602686989,0.335812384696,0.337862417907
 06/30  12:00:00,3.01951129865,0.022776725658,0.0,0.0,1.54027708655,0.31100550516,1.85128259171,0.31100550516,0.0758464028705,0.0171443287906,0.428170705158,0.33015551451,0.294141755605
 06/30  13:00:00,3.14756897024,0.0235643320593,0.0,0.0,1.6940837442,0.334560252551,2.02864399675,0.334560252551,0.0758464028705,0.0171443287906,0.392016904173,0.341572107067,0.269575230593
 06/30  14:00:00,3.56158413836,0.0248912005011,0.0,0.0,2.08073474771,0.397342675483,2.47807742319,0.397342675483,0.0758464028705,0.0171443287906,0.362823459415,0.360805465701,0.24411705839
 06/30  15:00:00,3.64907031931,0.0262748333681,0.0,0.0,2.11379785711,0.413266165215,2.52706402233,0.413266165215,0.0809028297286,0.0182872840433,0.371024621008,0.380861641816,0.248159920382
 06/30  16:00:00,4.09960688298,0.0310785228605,0.0,0.0,2.37337297816,0.453333247135,2.8267062253,0.453333247135,0.0809028297286,0.0182872840433,0.420646057535,0.4504925712,0.279801915175
 06/30  17:00:00,4.66440261884,0.0377554383883,0.0,0.0,2.61052664794,0.498755718273,3.10928236621,0.498755718273,0.101128549723,0.0228591050542,0.511746967733,0.547276477478,0.349339152639
 06/30  18:00:00,4.67071759622,0.0409910106313,0.0,0.0,2.47409313829,0.466689748289,2.94078288658,0.466689748289,0.161805633834,0.0365745622948,0.469396950471,0.594177073932,0.415210489103
 06/30  19:00:00,4.31857524714,0.0423107835199,0.0,0.0,2.06694242311,0.413817991048,2.48076041416,0.413817991048,0.313498439575,0.070863219876,0.390119585571,0.61330758038,0.427256007585
 06/30  20:00:00,4.23267453302,0.0437653719186,0.0,0.0,1.78323920884,0.364976164926,2.14821537377,0.364976164926,0.561263432488,0.126868044634,0.351021268662,0.634392278347,0.388144135122
 06/30  21:00:00,3.99411445893,0.0427436122629,0.0,0.0,1.38172718341,0.297601055217,1.67932823863,0.297601055217,0.814084772893,0.18401580727,0.333327248776,0.619581563678,0.341006827683
 06/30  22:00:00,3.33649081279,0.0369891186465,0.0,0.0,1.1498023068,0.247617287565,1.39741959437,0.247617287565,0.682617751454,0.154298959116,0.273439653687,0.536168441476,0.269776412687
 06/30  23:00:00,2.58438947519,0.0321428558352,0.0,0.0,0.928589264832,0.19995362665,1.12854289148,0.19995362665,0.475304199028,0.107437782171,0.190980660183,0.465920398981,0.193433543346
 06/30  24:00:00,1.84089585156,0.0265870377074,0.0,0.0,0.733481186502,0.15791980252,0.891400989023,0.15791980252,0.242708514809,0.0548618579218,0.133100166867,0.385387137965,0.110667184979
 07/01  01:00:00,1.48910597738,0.0243695137227,0.0,0.0,0.603279407626,0.129787415346,0.733066822972,0.129787415346,0.149646538682,0.0338261191625,0.120545118231,0.353243458356,0.0760079199753
 07/01  02:00:00,1.28280617821,0.0240869686361,0.0,0.0,0.510578952431,0.109826955879,0.620405908309,0.109826955879,0.0980442748789,0.0221619352478,0.104768111347,0.349147882027,0.0655080663957
 07/01  03:00:00,1.18368677864,0.0237479145321,0.0,0.0,0.439409128388,0.0945130615029,0.533922189891,0.0945130615029,0.0980442748789,0.0221619352478,0.0940408767647,0.344233190433,0.0685143114263
 07/01  04:00:00,1.14997438135,0.022850833882,0.0,0.0,0.385781258459,0.0829751717283,0.468756430188,0.0829751717283,0.0980442748789,0.0221619352478,0.106231146951,0.331229735589,0.100780858497
 07/01  05:00:00,1.32328521251,0.0254996940693,0.0,0.0,0.360706048154,0.0782124137935,0.438918461947,0.0782124137935,0.103204501234,0.0233283533497,0.121732089755,0.369625763671,0.243706042549
 07/01  06:00:00,1.83875973917,0.0294623889094,0.0,0.0,0.421146306745,0.0913059188396,0.512452225585,0.0913059188396,0.144486286704,0.0326596952687,0.188796111233,0.427066221682,0.5105291987
 07/01  07:00:00,2.29296865199,0.0313059955997,0.0,0.0,0.509426950177,0.109520068662,0.618947018839,0.109520068662,0.237370309854,0.0536552095187,0.287751764166,0.453789857227,0.581184492387
 07/01  08:00:00,2.42249046717,0.026467410991,0.0,0.0,0.710871603148,0.14993813606,0.860809739208,0.14993813606,0.180607919941,0.0408246046063,0.372016907847,0.383653112597,0.561808182967
 07/01  09:00:00,2.53117826096,0.0225259070324,0.0,0.0,0.912275655044,0.190323154051,1.1025988091,0.190323154051,0.0980442748789,0.0221619352478,0.458091388909,0.326519822811,0.500992030013
 07/01  10:00:00,2.80184060397,0.0230556790698,0.0,0.0,1.18803226747,0.24273971237,1.43077197984,0.24273971237,0.0825635958128,0.0186626809422,0.48284824818,0.334199028427,0.430025070766
 07/01  11:00:00,2.78376190476,0.023062742697,0.0,0.0,1.20516158224,0.251408634696,1.45657021693,0.251408634696,0.0825635958128,0.0186626809422,0.501369436475,0.334301417836,0.367524556763
 07/01  12:00:00,3.04110703797,0.0226742432029,0.0,0.0,1.48436446606,0.2997701681,1.78413463416,0.2997701681,0.0825635958128,0.0186626809422,0.484555171843,0.328670000384,0.319750954832
 07/01  13:00:00,3.11368454334,0.0234583058183,0.0,0.0,1.59284357319,0.321711559212,1.9145551324,0.321711559212,0.0825635958128,0.0186626809422,0.443361578923,0.340035224696,0.291736330567
 07/01  14:00:00,3.2952274136,0.0247792040983,0.0,0.0,1.78243257399,0.35646652116,2.13889909515,0.35646652116,0.0825635958128,0.0186626809422,0.408939237309,0.359182044033,0.264210760354
 07/01  15:00:00,3.44866201582,0.0261566113957,0.0,0.0,1.8820684274,0.380294946104,2.2623633735,0.380294946104,0.0825635958128,0.0186626809422,0.414865632307,0.379147978636,0.268288754619
 07/01  16:00:00,3.76490519107,0.0309386869871,0.0,0.0,2.01113939243,0.406493635272,2.4176330277,0.406493635272,0.0877238221682,0.01982910194,0.463534344206,0.448465608,0.304949287048
 07/01  17:00:00,4.09037209614,0.0375855601503,0.0,0.0,2.04752744334,0.414026485922,2.46155392927,0.414026485922,0.103204501234,0.0233283533497,0.554595677112,0.544814041134,0.380105594041
 07/01  18:00:00,3.82400218415,0.040806574138,0.0,0.0,1.65985847541,0.350724699386,2.01058317479,0.350724699386,0.165127166502,0.0373253618844,0.510674738334,0.591503611282,0.456018131358
 07/01  19:00:00,3.33487356355,0.0421204087909,0.0,0.0,1.15289498043,0.258716753972,1.4116117344,0.258716753972,0.314773705184,0.0711514810468,0.43071523504,0.610548041211,0.473303366667
 07/01  20:00:00,3.46807814896,0.0435684523599,0.0,0.0,1.05808007108,0.235824585027,1.29390465611,0.235824585027,0.567624768476,0.128305933287,0.392064371819,0.631537869896,0.431870549376
 07/01  21:00:00,3.51299348235,0.042551290048,0.0,0.0,0.911882071733,0.203216548028,1.11509861976,0.203216548028,0.820475831769,0.185460385528,0.375133514152,0.616793795112,0.37726133603
 07/01  22:00:00,2.88424048899,0.0368226884164,0.0,0.0,0.720651411578,0.160586111096,0.881237522674,0.160586111096,0.686309923403,0.155133538047,0.306614852939,0.533755985047,0.298418666884
 07/01  23:00:00,2.17625987394,0.031998231062,0.0,0.0,0.561916198142,0.125203028658,0.687119226801,0.125203028658,0.474740745326,0.107310419037,0.209218112099,0.463824019233,0.211277351439
 07/01  24:00:00,1.45435140512,0.026467410991,0.0,0.0,0.397303354745,0.0891250493235,0.486428404069,0.0891250493235,0.247690813811,0.0559880573062,0.140845143271,0.383653112597,0.116975874062
